image,label,class_name,split,split_dupaware,split_neardup,sha256,dup_group,neardup_group
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_168.jpg,2,Chronic_Otitis_Media,val,val,val,fb483953cabcb5a748af232f407213135a829b69ecbfb509a15d7012b7effd46,2870,729
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_169.jpg,2,Chronic_Otitis_Media,val,train,test,27f7bbf19f2047b394fd3b2e8c3d135222ce9cebbaf2bbfd481a8471b2ba6391,450,101
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_170.jpg,2,Chronic_Otitis_Media,train,train,val,f341f26e5c27e7484d198466fd1757c9866eb1a327af28da96ba63adaa247229,2757,728
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_171.jpg,2,Chronic_Otitis_Media,train,train,train,8f17ea179ad3797556d77f920fa2d0a92055e2a6c34bccccef64d47337161d5a,1617,730
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_172.jpg,2,Chronic_Otitis_Media,test,train,train,240c9ec7e083fd1d9de7d66cbb650197d57ca479f604b87dd9ae3b501203a81c,414,731
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_173.jpg,2,Chronic_Otitis_Media,train,train,test,1a88d42b624350a8442b21610bb69f71224ef76adc37ecc07218f6a95af098da,305,101
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_174.jpg,2,Chronic_Otitis_Media,val,train,train,8f6f1fd4667c06ee02e42220f1d90555deee3b95c2ee684121968b2c27bdc6b5,1620,732
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_175.jpg,2,Chronic_Otitis_Media,test,test,train,7cdc7e3f2485ff57b514caa56270e6f0f67225a664bb77635a31d6dc1d042a0a,1403,733
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_176.jpg,2,Chronic_Otitis_Media,val,test,train,0fe1aa283ee589f1333871beae639454e7fc5a936327f87fda678c7089abdc1f,168,730
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_177.jpg,2,Chronic_Otitis_Media,train,train,val,493dc2dc8035c8ccd8b9a702867373e479dfd5ca476c78a459ba8ceb153623b9,826,734
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_178.jpg,2,Chronic_Otitis_Media,train,train,train,18f6b19c590ac3ad4172a5c8058528d01fe627e000ad1d753e03a391ab5d478f,283,735
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_179.jpg,2,Chronic_Otitis_Media,train,train,train,cdc43e0e6839f7ef3b4c972366f07b8481eaf255712efd8bf004730786908763,2321,730
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_180.jpg,2,Chronic_Otitis_Media,test,val,train,e8a2fad90d06d3956fcc63476ef12f3128e21c906d23d7b60b309bbb2e22a26b,2624,732
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_181.jpg,2,Chronic_Otitis_Media,test,test,train,80e65b2bb5d6deeed833ec73c47df9d6946aaa2081cc5351c5de9055d8348491,1454,736
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_182.jpg,2,Chronic_Otitis_Media,train,val,train,ddf9ad32b06ead4f03576cec75ff28a88694b43b6d8d8a548e072eeb28443517,2508,737
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_183.jpg,2,Chronic_Otitis_Media,train,val,test,9eb0a9193a836565987606e1d92221eefc8a2e3544adeb1ffb8b81605d67e3b2,1786,738
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_184.jpg,2,Chronic_Otitis_Media,train,train,train,62acad2d42ba73055c169b76ea43661bd9c89cfdd5930445f2c33f3261832291,1126,730
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_185.jpg,2,Chronic_Otitis_Media,val,train,train,3b540d0c28a334e4c594e9bbd8026e301ab42c4f7552d87b9e5a2effa31a04ad,678,681
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_186.jpg,2,Chronic_Otitis_Media,train,train,train,cd74d72ef92cff05a4faf7e86bb69f78be306e4b03e6b37a91741b4baa5f5f93,2318,739
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_187.jpg,2,Chronic_Otitis_Media,train,train,train,9d6394a7779b841f2a6984ed906c46aaccc84aaf9e3471413817196fe32f6ab1,1768,681
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_188.jpg,2,Chronic_Otitis_Media,train,train,train,b7d798c3dc5c85ed2c0bd90cdadd4ce4b8fce7c37d7681ecb2a274235b1887f5,2071,682
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_189.jpg,2,Chronic_Otitis_Media,train,train,test,561c3c5f1b724a77151d01c080dd840313cd8ec42716dff990e7801c340f64be,986,740
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_190.jpg,2,Chronic_Otitis_Media,train,train,train,2ba6cc69d5f5e079d3ee085a81f91324e09bd1562b52f6114b17a61396ad1d5e,485,681
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_191.jpg,2,Chronic_Otitis_Media,train,train,train,59538f5e0e35ae99084336395f3c89b31996e72b2afc15000f8afffdf446d531,1026,681
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_192.jpg,2,Chronic_Otitis_Media,train,train,val,b67d9c5fe9b94421d386359f4f08dd88161701214360676ec43a6672b77a85ec,2055,741
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_193.jpg,2,Chronic_Otitis_Media,train,train,train,31f9351f13b56edad13021ee48009104e029bf9798ac3549e60dbf934f72936f,567,742
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_194.jpg,2,Chronic_Otitis_Media,train,train,train,adc99344ae78983f3f42d331a8fa14eac630b7e484b0d298a1e486cb90ec5db7,1935,678
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_195.jpg,2,Chronic_Otitis_Media,train,test,train,ae3ad82fef4d19bb602c8f23cf2b6905206c3674bc70104aef35456e28c11532,1948,681
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_196.jpg,2,Chronic_Otitis_Media,train,train,train,7f2f20d31175d676242af32919a1c4185eb3c10eb6beb66cae71c6ae8dbea41a,1428,743
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_197.jpg,2,Chronic_Otitis_Media,val,train,train,bc397c6bab503ce03be6a5f6a5949f93f6892b536b47e07105f1820249e09a2c,2115,744
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_198.jpg,2,Chronic_Otitis_Media,train,train,train,d787af1bb031c1314f127ddf09dbb2335978ea5718008f2cd9f5754e0b5b14d8,2422,745
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_199.jpg,2,Chronic_Otitis_Media,train,val,train,fe2cb3bb6aa7bf87dcd92a8de23bcde50bfa8e66ff3d2a8ce056a4c900341706,2900,745
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_200.jpg,2,Chronic_Otitis_Media,train,train,train,4b719f2302d1a3c7172594fd3185129676345eae07602257eb868b77fd2be04d,853,746
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_201.jpg,2,Chronic_Otitis_Media,train,train,train,ae1bc25c7c0d4337208767691681581d753ff0b240b2373f4f91274b8c5f0b15,1942,746
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_202.jpg,2,Chronic_Otitis_Media,train,train,train,e39a2d781195954ea5ded7f8d4ad994129b45bbbc7ae3988f3c932a9fa3f327f,2557,745
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_203.jpg,2,Chronic_Otitis_Media,train,train,train,4ce827e19f008c8ef169fdb76b97b6b153906f66f1024ffd1b307890fbf97c89,867,747
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_204.jpg,2,Chronic_Otitis_Media,train,train,val,0f2a2e2f686bce2dba41b7637baf36623dab24e8732be48c0a7d116730eec910,160,748
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_205.jpg,2,Chronic_Otitis_Media,train,train,train,51cdea9976db3cbc45e3e3e36d4614742aab6079332917b64a5bd89a4b54da48,930,749
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_206.jpg,2,Chronic_Otitis_Media,val,train,train,208453cc4ce608df6d9ce24867b2a6ea63fd7d06bc8f6e735fb31890004958c5,370,750
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_207.jpg,2,Chronic_Otitis_Media,train,train,train,6f06d5e79c9086f5dc082f80f50101694eeea8e9ebd6fa6f2e0c61bdca3b0cd0,1249,750
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_208.jpg,2,Chronic_Otitis_Media,train,train,train,65e4120f11e9a7c8555afd795e01c2b3e63a8facafe9ac30210de5b855e70ecb,1156,751
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_209.jpg,2,Chronic_Otitis_Media,train,val,train,5abb1ed13121925d6612535019f41f7842a81fbadde3f4d954047c62fb63763a,1042,750
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_210.jpg,2,Chronic_Otitis_Media,train,train,test,6ca202e868a505752209c7ac6a80aa958bb5862fc1582d282a805628f97e3acf,1219,752
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_211.jpg,2,Chronic_Otitis_Media,train,test,test,1b9129b58d6723c29d95fb62ebd2e06e1549eff0fec4d575d4f5e4ce8cbd7a10,321,753
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_212.jpg,2,Chronic_Otitis_Media,train,train,train,2dfda25094b9b65877ecc5b1e4d40b4b155209d76633222209053d4496a56fdc,519,754
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_213.jpg,2,Chronic_Otitis_Media,train,test,train,69235057dfb97a4c71f756fc025255d3bcac66b065dae5732ef14fcf1120c63a,1190,754
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_214.jpg,2,Chronic_Otitis_Media,train,train,train,25ced454074998a2d1e05728569e42d524eb2d24af6ff70c2e76a3fa397059b7,432,754
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_215.jpg,2,Chronic_Otitis_Media,train,train,train,22438a479082041370f29f7048cdd6b9a9620e1c235c7ec4ba8ab3433683c564,391,755
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_216.jpg,2,Chronic_Otitis_Media,train,val,train,fcc5eb384377eda755278a3df580abdb914d84b61d9276d224b8d786e5a84153,2887,754
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_217.jpg,2,Chronic_Otitis_Media,val,train,test,c59e62477a2ba9e413c42aaa35336b2da6d6708605a20d39180f8bb97a109641,2230,753
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_218.jpg,2,Chronic_Otitis_Media,train,test,train,9479fadd1cf988470650228864e9e9b054151d152ef1cd825f72ea7ff8b65d2b,1673,754
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_219.jpg,2,Chronic_Otitis_Media,train,train,train,a7611338acdb854f237c58636518743a6b69134ea743786943f01f75a0543e3f,1870,756
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_220.jpg,2,Chronic_Otitis_Media,val,train,train,dbb12da54c03e6daae3e43cd17d4b902df79b0030ae66b3710fd50e6dc1f76ba,2479,754
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_221.jpg,2,Chronic_Otitis_Media,test,train,train,ee5cf3d8f103af41808fec994e7023c2467c007f4323711f39e1c00a669647d2,2698,757
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_222.jpg,2,Chronic_Otitis_Media,train,val,train,a053557e79e9d06d5601bcf94e7298849ee7d953aad334aa8543802f58ca2060,1803,754
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_223.jpg,2,Chronic_Otitis_Media,train,test,train,1b9a37e6dd4548f71fbf2431888ecbfaf0432e4eee8c16514bb865e6c5a2d39f,322,758
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_224.jpg,2,Chronic_Otitis_Media,train,train,train,7a35da2c24d9d666277700c4711cf133ebb1623f2116c00c30d9675113440e15,1373,759
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_225.jpg,2,Chronic_Otitis_Media,train,test,test,bb8dbe924368205282a230cc092f18cef6327e5cc47393123e50e3fb1fe8338d,2104,101
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_226.jpg,2,Chronic_Otitis_Media,val,test,train,063a9b89d5ff31020ad114666c15d45f12609f4ffb21b36d889cbe8137417b5b,69,760
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_227.jpg,2,Chronic_Otitis_Media,train,train,train,99b10787b7ee33c0dc612f3dbb96ab891d0fa3591ec18de862ae98759180143e,1729,761
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_228.jpg,2,Chronic_Otitis_Media,train,train,train,d91db1052540c79c0f76293668d532e4fc2ca09aa14873aa12b031b6bf176644,2445,762
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_229.jpg,2,Chronic_Otitis_Media,train,val,test,e93bb1360223017cf19d0cc3be6fdc597110bbf8268374e11de7ac69e853fd8c,2636,763
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_230.jpg,2,Chronic_Otitis_Media,train,train,val,405b0e97731ab91b25b47678692e2f296dfc6b5799ec30328d311c27be464b1d,727,764
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_231.jpg,2,Chronic_Otitis_Media,test,test,train,bb531ede21683d255075500d3107754a7252a39b3977b0541c13e37bd23801bd,2100,765
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_232.jpg,2,Chronic_Otitis_Media,train,train,val,dc2885df74add9de34be92190870beb7efc3ba08b1e0b8da5e0401dd8d3f52e6,2488,766
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_233.jpg,2,Chronic_Otitis_Media,train,train,train,5c66970a62f9a233c2269e15d2eb466381eca58d7fb36e4a98327f48f572d160,1064,767
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_234.jpg,2,Chronic_Otitis_Media,train,train,train,9ca1e72983fca3c2fa8e95fab763ecd4746e7a603719facaaaf4fe7f6d67f6e5,1759,767
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_235.jpg,2,Chronic_Otitis_Media,train,test,val,2cb02c43da7449e5d8e9d39b69bc2439a5f811622d56cf844835c222f912429b,498,766
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_236.jpg,2,Chronic_Otitis_Media,train,val,train,6b48e03f122117a9805129092329f19132c8905c0baacd26f00b335bb3c77111,1212,768
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_237.jpg,2,Chronic_Otitis_Media,train,test,val,d81cad04cb30504bd1c0c19aacd2c0c47baf07797fc32cf05644ada7a0514d2a,2430,766
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_238.jpg,2,Chronic_Otitis_Media,train,train,train,05f4f9a2090b6a5be4e8f9425f16cccc46b2631e99f034f0d0d0f971de9016bb,66,768
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_239.jpg,2,Chronic_Otitis_Media,train,test,train,375dc3d8551e4538095c0fff1043ec37358ba2e77dfa8720ccf415d3d2500d22,629,769
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_240.jpg,2,Chronic_Otitis_Media,train,test,train,0c8ca1e4d43afe48a123c8719e21f7055f78bbf90c05299a007a406bd791e0fb,131,767
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_241.jpg,2,Chronic_Otitis_Media,test,train,val,5252248885dd19fbfc98c4e96c31199abaed3feef2609cebe83ea8ddf249d3e2,937,766
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_242.jpg,2,Chronic_Otitis_Media,train,train,train,51f1289d80ec3a442d235d3f4c50e5ee77a2c1ef948d9cc1d20f5ce6a2487363,933,770
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_243.jpg,2,Chronic_Otitis_Media,test,train,train,f8459cdcb8a4219a4cf390312b8950940cbacb935374b614d3f12355d9e8e166,2823,771
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_244.jpg,2,Chronic_Otitis_Media,train,train,train,fa0b0c653105dc737550b14f951504fd9f24e864fc8f90b487dc125d20e37542,2848,771
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_245.jpg,2,Chronic_Otitis_Media,val,test,train,a26845570ca71f26ea81e8b0fb43e380b39a8af85b0576b9f737856e2ee73350,1829,772
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_246.jpg,2,Chronic_Otitis_Media,train,train,train,0057a27ca478f744cef103f0355dcee10add431a351c890ad6e27801772bbf5f,4,767
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_247.jpg,2,Chronic_Otitis_Media,test,train,val,224d491f227e21d5a206597666d0ad10e50f1e2d789b76e2fd01d759a4924fa2,392,766
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_248.jpg,2,Chronic_Otitis_Media,train,train,train,22cb04f751737d05ac26c337961f13c13cc667e41b8084f334ed5dc633cfd8d8,397,773
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_249.jpg,2,Chronic_Otitis_Media,train,train,train,77cca95c6a212004ac28f5ce474ba580676f80d8c70ea5dfe2de5dd1bd250ede,1344,773
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_250.jpg,2,Chronic_Otitis_Media,train,train,val,23bb4319ee8bdb2c6516ccfce1b0aec2ae128def51df8b3272789d0b04608bde,411,774
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_251.jpg,2,Chronic_Otitis_Media,train,val,train,eaffd3bab5426e714a57f1f78145335b0e8b2693718105936965081a923d038a,2660,775
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_252.jpg,2,Chronic_Otitis_Media,test,train,train,b51c10cea208f942e54cb207a33e3398518ae245bd5ba18e2f6f40b28c0b6513,2038,776
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_253.jpg,2,Chronic_Otitis_Media,val,train,train,90c309d42d060efcdd04ad0b845f30106c9abf32fd209aabc59ea89b38fdec3c,1634,777
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_254.jpg,2,Chronic_Otitis_Media,train,test,train,590804405ef1f1568c71ca1a478394a17f3920d22137f1acf7e2bef3c428334a,1023,775
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_255.jpg,2,Chronic_Otitis_Media,train,test,train,5d35b55ab78f9d15686b253a02b6d02420b28381b2a162447cd6c12dd942dc1f,1074,778
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_256.jpg,2,Chronic_Otitis_Media,train,val,train,1611f18011208cb518d45403dda423afe51cb92619dc588a04f75ab338a85e02,237,779
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_257.jpg,2,Chronic_Otitis_Media,train,train,train,c8e2a17db79bf3e0a123b8543432a0276a06ec088cfd8ab4ca0225e30298206d,2271,780
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_258.jpg,2,Chronic_Otitis_Media,test,train,train,007b0d57b16ccf7bf182de7edfddd5f8785e14f198a1a8e54e904b0dfed22423,6,778
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_259.jpg,2,Chronic_Otitis_Media,train,train,train,be3c6dadfabd5def922d43d8f350e6c602abe4b49322ee2982c58d97d3075c04,2137,781
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_260.jpg,2,Chronic_Otitis_Media,test,train,test,5a4e61e9ce9119e4ce70f77d2c3f82769d694d3a4e4b5afe027582efc556103e,1037,101
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_261.jpg,2,Chronic_Otitis_Media,train,train,train,6f8c9146bae1f0180b666a824d64cddf1ab32fe8142f7b0cefa9c64dccdf1cad,1254,781
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_262.jpg,2,Chronic_Otitis_Media,train,train,train,f95a1a5aa8e8f0745273c7d2e9d68995e294d43a32fd370d0d9f1ab5cfd39aa4,2841,782
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_263.jpg,2,Chronic_Otitis_Media,train,val,val,3ab15d238feda35f456bf105a6bbace465569e66ba5739c8ffec1c1a48ef3441,669,783
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_264.jpg,2,Chronic_Otitis_Media,val,train,test,442023c7f1eaadc52040afe2a0bf631142d96ca802c9496b0660296be4458d30,767,784
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_265.jpg,2,Chronic_Otitis_Media,train,test,val,9f24b5e3b8888d231bc99ecee78a5afc9840d0fa65d8830766d2537f04a9fa16,1792,785
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_266.jpg,2,Chronic_Otitis_Media,train,test,val,da0fbe33e3735238ce0b9e80ee6cdb828b5f5861acc982e5750c738158cdb012,2458,785
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_267.jpg,2,Chronic_Otitis_Media,train,train,test,c1e353a68e093bc67d6fdc0c2ac3eaf97f1179436ef802cd4512259aea46cc1e,2187,101
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_268.jpg,2,Chronic_Otitis_Media,test,train,test,22092632b3ee1faf7750e02377f6ca4ada5dbd26e09304e3e440fdb896d4ff65,386,101
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_269.jpg,2,Chronic_Otitis_Media,train,train,test,d266a9ae63eb3966a139bdb49f73ee72ab0819bf3a7294b682e9672f8ecb9b81,2377,101
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_270.jpg,2,Chronic_Otitis_Media,test,train,val,1828d9dda63dd22648d16fd694f32e9b3024f16b762b4b1b56963e957e2ceb2a,271,786
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_271.jpg,2,Chronic_Otitis_Media,val,train,train,cf3bf34b4dde7da4907b7720869c3e896e183c294d7f00ceaa2b2e42342acc08,2341,787
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_272.jpg,2,Chronic_Otitis_Media,val,val,train,b250d95b285e0be026e23c002cf573b9776f74036f55585cff7de2c10dac3b01,2011,778
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_273.jpg,2,Chronic_Otitis_Media,train,val,val,3e9dbffed5be22104c1f1c3c9e7eb98d0025d3b835c25870c88d67c57e9de612,711,788
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_274.jpg,2,Chronic_Otitis_Media,train,train,val,5642cf1bee5e8eca70946455e859bf1ff5869959d0cb38a2d3d83974ca8933f5,988,783
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_275.jpg,2,Chronic_Otitis_Media,train,train,train,7811cb637964f117b52fe1d763615bec443932225a9663bf11581f7b0e50d8fb,1349,789
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_276.jpg,2,Chronic_Otitis_Media,test,val,train,25ee625fe369388a9a5fbaddba86ecf84491478bc9bff3cd6bddfc76a119a935,434,790
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_277.jpg,2,Chronic_Otitis_Media,train,train,test,dcef29047c7b51f2321a4c8991f401e9fbbf9be368f46b79fb633ae790613de3,2498,791
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_278.jpg,2,Chronic_Otitis_Media,train,train,test,0b33e43bc33d6d0ce43635a298e4f36c6a9d8a94bf47cac16fd482884f778539,116,791
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_279.jpg,2,Chronic_Otitis_Media,test,test,val,a26523dd9a7f409aad3bf7e3b564f0fbb016cb9b5ed4c0adf773b102bc5791e8,1828,792
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_280.jpg,2,Chronic_Otitis_Media,train,train,train,2e08119d901c23288059567af2f95f37b1ba27edfe3a7bf8760e4a7855c0e1cb,520,793
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_281.jpg,2,Chronic_Otitis_Media,val,train,test,ba526387d38397807b1a2c0a1051520f6f70d87f7a2fd9ee083de0fc2e6b2eba,2087,791
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_282.jpg,2,Chronic_Otitis_Media,train,train,train,209b53492487fd684e48118c4463eb2984a09d4f0dc5dac93b7f9863024ac655,371,794
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_283.jpg,2,Chronic_Otitis_Media,train,train,train,93f7dc37b00dce2c99f667e63be3813d9db4d39597c18e142ad6898eadba3f3d,1665,795
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_284.jpg,2,Chronic_Otitis_Media,train,train,test,b765abb64d5af8d66aa2e69340920dbf51f40b9e69b74ea821de24e1ee765824,2068,101
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_285.jpg,2,Chronic_Otitis_Media,train,train,train,139fe1df30f100ba41937a770234da1a18c92b74fabefe716c6439a0d876fc55,209,795
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_286.jpg,2,Chronic_Otitis_Media,train,train,train,38814ade27251fc8e07184f6c0b4294507ef0218f2c5da4dc846d3311dd20a72,643,796
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_287.jpg,2,Chronic_Otitis_Media,train,val,train,b0ddbed60a3bcf78a63475aafdad530f7ac736ad67cd2bb3b904e86608d201a0,1989,795
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_288.jpg,2,Chronic_Otitis_Media,train,test,train,c96b684408f1f923d56812cbbc60453be1573bece3859fdd47b7830bd31a577c,2274,795
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_289.jpg,2,Chronic_Otitis_Media,val,val,train,5b725cccbfb42e4be35aa21eaca22b43a5bbd4ca92a850aaffa9837215d96eb0,1052,797
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_290.jpg,2,Chronic_Otitis_Media,train,train,train,332e019323b418964bfca9345831738cdf5ec67bbbd1abd61e100a25fc24982a,578,795
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_291.jpg,2,Chronic_Otitis_Media,val,test,train,9842034cdd286d850563ca42a75bba4ce320a01eeb2e12e77dc649c969db4645,1715,795
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_292.jpg,2,Chronic_Otitis_Media,train,train,train,f631a63f2054cbb0ce0e07974d40a805c1a86161f61deefea4d96bf8e8219a3f,2790,798
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_293.jpg,2,Chronic_Otitis_Media,train,test,train,6ed33ef3f33507ed93e4ddeb69f7bc3205d18cfe2f23d07092d61fb8eebc1613,1241,799
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_294.jpg,2,Chronic_Otitis_Media,train,train,test,435942cf1d6e44fffeb17d0609b5b71172aa4fa8228cc256818e7649ba42f5b2,757,791
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_295.jpg,2,Chronic_Otitis_Media,test,train,train,87c3118f51655e4d2ed8efda1fa5784b80bf647c77443248cfba1958b570900a,1536,795
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_296.jpg,2,Chronic_Otitis_Media,test,train,train,919991bf22e10dcdcdd3b8e2b183542237c017850a5b6d0adbeeecbec61b3db8,1641,800
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_297.jpg,2,Chronic_Otitis_Media,train,train,train,c11c6106ab80076745a686caffbdcd069adec02bea32204154ade9a5f131923a,2173,801
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_298.jpg,2,Chronic_Otitis_Media,train,test,test,db7368bb6232d3130a7b4dd28581c80e72178394fb86f679c9e941c395913b54,2474,802
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_299.jpg,2,Chronic_Otitis_Media,test,train,test,5a0f83d318933c7703d47011d477628dc31b638235935cbe94d47785b9430fad,1033,802
Oto-Endoscopic_Images/Chronic_Otitis_Media/COM_300.jpg,2,Chronic_Otitis_Media,val,train,val,1931d19d5b9f5e6b3b695c29c4761bb97554d2e042b719cb2d317e0cc0744e7b,285,803
