source_id,source_citation,source_doi,source_arxiv,source_pdf_url,pdf_sha256,pdf_bytes,retrieved_utc,note,section,matrix_id,table_label,panel,metric,value,published_value,published_in,matches_published,verified_in_pdf_text,caution,dataset,arm,base,count,nb_p_delta_bacc_archived,r10_noise,doi,crossref_status,crossref_title,crossref_journal,crossref_volume,crossref_issue,crossref_page,crossref_year,crossref_type,record_matches_S8,abstract_source,claim,claim_value,claim_verified_in_abstract,pmid
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_error_split,,,,n_error_adjacent_1grade,0.8100272851296043,,,,,,aptos2019,B3d,,2375.0,,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_error_split,,,,n_error_ge2grade,0.18997271487039563,,,,,,aptos2019,B3d,,557.0,,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_error_split,,,,mean_abs_grade_error,0.3228654651374477,,,,,,aptos2019,B3d,,,,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_r10_note,,,,nb_p_delta_bacc_archived,0.0189750386768367,,,,,,aptos2019,B3,B0,,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain,,,,severe_recall_foldmean_base,0.3595141700404858,,,,,,aptos2019,B3,B0,,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain,,,,severe_recall_foldmean_arm,0.5789023841655421,,,,,,aptos2019,B3,B0,,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain,,,,severe_recall_foldmean_diff,0.21938821412505627,,,,,,aptos2019,B3,B0,,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain,,,,n_severe_newly_correct,152.0,,,,,,aptos2019,B3,B0,152.0,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain,,,,n_severe_newly_wrong,25.0,,,,,,aptos2019,B3,B0,25.0,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain,,,,n_severe_net,127.0,,,,,,aptos2019,B3,B0,127.0,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain,,,,n_severe_newly_correct_from_moderate,0.8092105263157895,,,,,,aptos2019,B3,B0,123.0,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain,,,,share_of_net_severe_gain_that_is_1grade_from_moderate,0.968503937007874,,,,,,aptos2019,B3,B0,,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain_origin,,,,newly_correct_severe_was_predicted_no_dr,0.006578947368421052,,,,,,aptos2019,B3,B0,1.0,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain_origin,,,,newly_correct_severe_was_predicted_mild,0.013157894736842105,,,,,,aptos2019,B3,B0,2.0,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain_origin,,,,newly_correct_severe_was_predicted_moderate,0.8092105263157895,,,,,,aptos2019,B3,B0,123.0,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_severe_gain_origin,,,,newly_correct_severe_was_predicted_proliferative_dr,0.17105263157894737,,,,,,aptos2019,B3,B0,26.0,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_moderate_loss,,,,n_moderate_correct_in_base_wrong_in_arm,653.0,,,,,,aptos2019,B3,B0,653.0,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),ours_moderate_loss,,,,share_of_moderate_loss_that_moved_one_grade_to_severe,0.7120980091883614,,,,,,aptos2019,B3,B0,465.0,0.0189750386768367,False,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_r10_note,,,,nb_p_delta_bacc_archived,0.4378551373595076,,,,,,aptos2019,B3d,B0d,,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain,,,,severe_recall_foldmean_base,0.3526765632028791,,,,,,aptos2019,B3d,B0d,,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain,,,,severe_recall_foldmean_arm,0.5491677912730545,,,,,,aptos2019,B3d,B0d,,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain,,,,severe_recall_foldmean_diff,0.19649122807017538,,,,,,aptos2019,B3d,B0d,,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain,,,,n_severe_newly_correct,144.0,,,,,,aptos2019,B3d,B0d,144.0,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain,,,,n_severe_newly_wrong,30.0,,,,,,aptos2019,B3d,B0d,30.0,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain,,,,n_severe_net,114.0,,,,,,aptos2019,B3d,B0d,114.0,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain,,,,n_severe_newly_correct_from_moderate,0.8680555555555556,,,,,,aptos2019,B3d,B0d,125.0,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain,,,,share_of_net_severe_gain_that_is_1grade_from_moderate,1.0964912280701755,,,,,,aptos2019,B3d,B0d,,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain_origin,,,,newly_correct_severe_was_predicted_mild,0.006944444444444444,,,,,,aptos2019,B3d,B0d,1.0,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain_origin,,,,newly_correct_severe_was_predicted_moderate,0.8680555555555556,,,,,,aptos2019,B3d,B0d,125.0,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_severe_gain_origin,,,,newly_correct_severe_was_predicted_proliferative_dr,0.125,,,,,,aptos2019,B3d,B0d,18.0,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_moderate_loss,,,,n_moderate_correct_in_base_wrong_in_arm,627.0,,,,,,aptos2019,B3d,B0d,627.0,0.4378551373595076,True,,,,,,,,,,,,,,,
,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다),ours_moderate_loss,,,,share_of_moderate_loss_that_moved_one_grade_to_severe,0.7256778309409888,,,,,,aptos2019,B3d,B0d,455.0,0.4378551373595076,True,,,,,,,,,,,,,,,
S8-49,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),reference_record,,,,,,,,,,,,,,,,,10.1016/j.ophtha.2018.01.034,ok,Grader Variability and the Importance of Reference Standards for Evaluating Machine Learning Models for Diabetic Retinopathy,Ophthalmology,125,8,1264-1272,2018.0,journal-article,True,unavailable,,,,
S8-50,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),reference_record,,,,,,,,,,,,,,,,,10.1016/j.ophtha.2005.11.021,ok,Interobserver Agreement in the Interpretation of Single-Field Digital Fundus Images for Diabetic Retinopathy Screening,Ophthalmology,113,5,826-832,2006.0,journal-article,True,pubmed_abstract,multirater_kappa_all_readers,0.34,True,16650679
S8-50,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),reference_record,,,,,,,,,,,,,,,,,10.1016/j.ophtha.2005.11.021,ok,Interobserver Agreement in the Interpretation of Single-Field Digital Fundus Images for Diabetic Retinopathy Screening,Ophthalmology,113,5,826-832,2006.0,journal-article,True,pubmed_abstract,retina_specialist_kappa,0.58,True,16650679
S8-51,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),reference_record,,,,,,,,,,,,,,,,,10.1038/s41746-019-0099-8,ok,Deep learning versus human graders for classifying diabetic retinopathy severity in a nationwide screening program,npj Digital Medicine,2,1,25,2019.0,journal-article,True,crossref_abstract,human_grader_qwkappa,0.78,True,
S8-52,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),reference_record,,,,,,,,,,,,,,,,,10.1167/tvst.8.6.40,ok,Remote Tool-Based Adjudication for Grading Diabetic Retinopathy,Translational Vision Science &amp; Technology,8,6,40,2019.0,journal-article,True,pubmed_abstract,panel_vs_panel_qwkappa_range,0.921-0.963,True,31867141
S8-56,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),reference_record,,,,,,,,,,,,,,,,,10.1007/s11042-023-16776-x,ok,Mouth and oral disease classification using InceptionResNetV2 method,Multimedia Tools and Applications,83,11,33903-33921,2023.0,journal-article,True,crossref_abstract,,,,
S8-57,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),reference_record,,,,,,,,,,,,,,,,,10.1046/j.0904-2512.2001.00174.x,ok,Interobserver and intraobserver variability in the clinical assessment of oral lichen planus,Journal of Oral Pathology &amp; Medicine,31,2,95-98,2002.0,journal-article,True,crossref_abstract,interobserver_kappa_range,0.43-0.77,True,
S8-57,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),reference_record,,,,,,,,,,,,,,,,,10.1046/j.0904-2512.2001.00174.x,ok,Interobserver and intraobserver variability in the clinical assessment of oral lichen planus,Journal of Oral Pathology &amp; Medicine,31,2,95-98,2002.0,journal-article,True,crossref_abstract,intraobserver_kappa_range,0.62-0.92,True,
S8-58,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),reference_record,,,,,,,,,,,,,,,,,10.1034/j.1600-0714.2003.00125.x,ok,Lack of clinicopathologic correlation in the diagnosis of oral lichen planus based on the presently available diagnostic criteria and suggestions for modifications,Journal of Oral Pathology &amp; Medicine,32,9,507-512,2003.0,journal-article,True,crossref_abstract,clinical_consensus_without_histo_consensus,0.42,True,
