dataset,fold_id,pool_index,part
aptos2019,7,1019,train_sub
aptos2019,7,1020,train_sub
aptos2019,7,1021,train_sub
aptos2019,7,1022,train_sub
aptos2019,7,1023,train_sub
aptos2019,7,1024,train_sub
aptos2019,7,1025,train_sub
aptos2019,7,1026,train_sub
aptos2019,7,1030,train_sub
aptos2019,7,1031,train_sub
aptos2019,7,1033,train_sub
aptos2019,7,1034,train_sub
aptos2019,7,1035,train_sub
aptos2019,7,1036,train_sub
aptos2019,7,1041,train_sub
aptos2019,7,1042,train_sub
aptos2019,7,1044,train_sub
aptos2019,7,1045,train_sub
aptos2019,7,1046,train_sub
aptos2019,7,1048,train_sub
aptos2019,7,1049,train_sub
aptos2019,7,1050,train_sub
aptos2019,7,1051,train_sub
aptos2019,7,1052,train_sub
aptos2019,7,1053,train_sub
aptos2019,7,1054,train_sub
aptos2019,7,1055,train_sub
aptos2019,7,1056,train_sub
aptos2019,7,1057,train_sub
aptos2019,7,1058,train_sub
aptos2019,7,1059,train_sub
aptos2019,7,1060,train_sub
aptos2019,7,1062,train_sub
aptos2019,7,1063,train_sub
aptos2019,7,1064,train_sub
aptos2019,7,1066,train_sub
aptos2019,7,1067,train_sub
aptos2019,7,1068,train_sub
aptos2019,7,1069,train_sub
aptos2019,7,1071,train_sub
aptos2019,7,1076,train_sub
aptos2019,7,1077,train_sub
aptos2019,7,1078,train_sub
aptos2019,7,1080,train_sub
aptos2019,7,1081,train_sub
aptos2019,7,1082,train_sub
aptos2019,7,1083,train_sub
aptos2019,7,1085,train_sub
aptos2019,7,1087,train_sub
aptos2019,7,1088,train_sub
aptos2019,7,1089,train_sub
aptos2019,7,1091,train_sub
aptos2019,7,1092,train_sub
aptos2019,7,1097,train_sub
aptos2019,7,1099,train_sub
aptos2019,7,1102,train_sub
aptos2019,7,1104,train_sub
aptos2019,7,1105,train_sub
aptos2019,7,1107,train_sub
aptos2019,7,1108,train_sub
aptos2019,7,1109,train_sub
aptos2019,7,1110,train_sub
aptos2019,7,1113,train_sub
aptos2019,7,1114,train_sub
aptos2019,7,1115,train_sub
aptos2019,7,1116,train_sub
aptos2019,7,1117,train_sub
aptos2019,7,1118,train_sub
aptos2019,7,1119,train_sub
aptos2019,7,1120,train_sub
aptos2019,7,1123,train_sub
aptos2019,7,1124,train_sub
aptos2019,7,1125,train_sub
aptos2019,7,1126,train_sub
aptos2019,7,1127,train_sub
aptos2019,7,1128,train_sub
aptos2019,7,1130,train_sub
aptos2019,7,1131,train_sub
aptos2019,7,1135,train_sub
aptos2019,7,1137,train_sub
aptos2019,7,1139,train_sub
aptos2019,7,1141,train_sub
aptos2019,7,1143,train_sub
aptos2019,7,1144,train_sub
aptos2019,7,1145,train_sub
aptos2019,7,1148,train_sub
aptos2019,7,1149,train_sub
aptos2019,7,1151,train_sub
aptos2019,7,1152,train_sub
aptos2019,7,1153,train_sub
aptos2019,7,1154,train_sub
aptos2019,7,1155,train_sub
aptos2019,7,1156,train_sub
aptos2019,7,1158,train_sub
aptos2019,7,1159,train_sub
aptos2019,7,1161,train_sub
aptos2019,7,1162,train_sub
aptos2019,7,1164,train_sub
aptos2019,7,1166,train_sub
aptos2019,7,1168,train_sub
aptos2019,7,1170,train_sub
aptos2019,7,1171,train_sub
aptos2019,7,1172,train_sub
aptos2019,7,1173,train_sub
aptos2019,7,1174,train_sub
aptos2019,7,1175,train_sub
aptos2019,7,1176,train_sub
aptos2019,7,1177,train_sub
aptos2019,7,1179,train_sub
aptos2019,7,1180,train_sub
aptos2019,7,1181,train_sub
aptos2019,7,1183,train_sub
aptos2019,7,1184,train_sub
aptos2019,7,1186,train_sub
aptos2019,7,1187,train_sub
aptos2019,7,1188,train_sub
aptos2019,7,1189,train_sub
aptos2019,7,1191,train_sub
aptos2019,7,1192,train_sub
aptos2019,7,1193,train_sub
aptos2019,7,1195,train_sub
aptos2019,7,1196,train_sub
aptos2019,7,1200,train_sub
aptos2019,7,1202,train_sub
aptos2019,7,1205,train_sub
aptos2019,7,1208,train_sub
aptos2019,7,1209,train_sub
aptos2019,7,1210,train_sub
aptos2019,7,1211,train_sub
aptos2019,7,1212,train_sub
aptos2019,7,1213,train_sub
aptos2019,7,1214,train_sub
aptos2019,7,1216,train_sub
aptos2019,7,1217,train_sub
aptos2019,7,1219,train_sub
aptos2019,7,1220,train_sub
aptos2019,7,1222,train_sub
aptos2019,7,1224,train_sub
aptos2019,7,1225,train_sub
aptos2019,7,1226,train_sub
aptos2019,7,1227,train_sub
aptos2019,7,1229,train_sub
aptos2019,7,1230,train_sub
aptos2019,7,1232,train_sub
aptos2019,7,1233,train_sub
aptos2019,7,1234,train_sub
aptos2019,7,1235,train_sub
aptos2019,7,1236,train_sub
aptos2019,7,1237,train_sub
aptos2019,7,1238,train_sub
aptos2019,7,1239,train_sub
aptos2019,7,1241,train_sub
aptos2019,7,1242,train_sub
aptos2019,7,1243,train_sub
aptos2019,7,1247,train_sub
aptos2019,7,1248,train_sub
aptos2019,7,1249,train_sub
aptos2019,7,1250,train_sub
aptos2019,7,1253,train_sub
aptos2019,7,1254,train_sub
aptos2019,7,1255,train_sub
aptos2019,7,1256,train_sub
aptos2019,7,1257,train_sub
aptos2019,7,1258,train_sub
aptos2019,7,1260,train_sub
aptos2019,7,1263,train_sub
aptos2019,7,1264,train_sub
aptos2019,7,1265,train_sub
aptos2019,7,1266,train_sub
aptos2019,7,1267,train_sub
aptos2019,7,1270,train_sub
aptos2019,7,1272,train_sub
aptos2019,7,1273,train_sub
aptos2019,7,1275,train_sub
aptos2019,7,1276,train_sub
aptos2019,7,1277,train_sub
aptos2019,7,1279,train_sub
aptos2019,7,1280,train_sub
aptos2019,7,1281,train_sub
aptos2019,7,1282,train_sub
aptos2019,7,1283,train_sub
aptos2019,7,1284,train_sub
aptos2019,7,1285,train_sub
aptos2019,7,1288,train_sub
aptos2019,7,1289,train_sub
aptos2019,7,1290,train_sub
aptos2019,7,1291,train_sub
aptos2019,7,1293,train_sub
aptos2019,7,1294,train_sub
aptos2019,7,1296,train_sub
aptos2019,7,1297,train_sub
aptos2019,7,1298,train_sub
aptos2019,7,1299,train_sub
aptos2019,7,1300,train_sub
aptos2019,7,1301,train_sub
aptos2019,7,1302,train_sub
aptos2019,7,1303,train_sub
aptos2019,7,1304,train_sub
aptos2019,7,1307,train_sub
aptos2019,7,1308,train_sub
aptos2019,7,1310,train_sub
aptos2019,7,1312,train_sub
aptos2019,7,1313,train_sub
aptos2019,7,1314,train_sub
aptos2019,7,1315,train_sub
aptos2019,7,1318,train_sub
aptos2019,7,1319,train_sub
aptos2019,7,1320,train_sub
aptos2019,7,1321,train_sub
aptos2019,7,1322,train_sub
aptos2019,7,1323,train_sub
aptos2019,7,1325,train_sub
aptos2019,7,1328,train_sub
aptos2019,7,1329,train_sub
aptos2019,7,1330,train_sub
aptos2019,7,1334,train_sub
aptos2019,7,1335,train_sub
aptos2019,7,1336,train_sub
aptos2019,7,1338,train_sub
aptos2019,7,1339,train_sub
aptos2019,7,1340,train_sub
aptos2019,7,1341,train_sub
aptos2019,7,1342,train_sub
aptos2019,7,1345,train_sub
aptos2019,7,1347,train_sub
aptos2019,7,1348,train_sub
aptos2019,7,1349,train_sub
aptos2019,7,1351,train_sub
aptos2019,7,1352,train_sub
aptos2019,7,1353,train_sub
aptos2019,7,1355,train_sub
aptos2019,7,1356,train_sub
aptos2019,7,1357,train_sub
aptos2019,7,1358,train_sub
aptos2019,7,1359,train_sub
aptos2019,7,1360,train_sub
aptos2019,7,1361,train_sub
aptos2019,7,1362,train_sub
aptos2019,7,1363,train_sub
aptos2019,7,1368,train_sub
aptos2019,7,1369,train_sub
aptos2019,7,1370,train_sub
aptos2019,7,1371,train_sub
aptos2019,7,1372,train_sub
aptos2019,7,1375,train_sub
aptos2019,7,1376,train_sub
aptos2019,7,1377,train_sub
aptos2019,7,1379,train_sub
aptos2019,7,1380,train_sub
aptos2019,7,1381,train_sub
aptos2019,7,1382,train_sub
aptos2019,7,1383,train_sub
aptos2019,7,1384,train_sub
aptos2019,7,1385,train_sub
aptos2019,7,1386,train_sub
aptos2019,7,1389,train_sub
aptos2019,7,1391,train_sub
aptos2019,7,1392,train_sub
aptos2019,7,1393,train_sub
aptos2019,7,1394,train_sub
aptos2019,7,1395,train_sub
aptos2019,7,1396,train_sub
aptos2019,7,1397,train_sub
aptos2019,7,1399,train_sub
aptos2019,7,1400,train_sub
aptos2019,7,1402,train_sub
aptos2019,7,1403,train_sub
aptos2019,7,1404,train_sub
aptos2019,7,1405,train_sub
aptos2019,7,1406,train_sub
aptos2019,7,1408,train_sub
aptos2019,7,1410,train_sub
aptos2019,7,1412,train_sub
aptos2019,7,1414,train_sub
aptos2019,7,1416,train_sub
aptos2019,7,1417,train_sub
aptos2019,7,1418,train_sub
aptos2019,7,1420,train_sub
aptos2019,7,1422,train_sub
aptos2019,7,1426,train_sub
aptos2019,7,1427,train_sub
aptos2019,7,1428,train_sub
aptos2019,7,1429,train_sub
aptos2019,7,1430,train_sub
aptos2019,7,1431,train_sub
aptos2019,7,1433,train_sub
aptos2019,7,1435,train_sub
aptos2019,7,1437,train_sub
aptos2019,7,1438,train_sub
aptos2019,7,1439,train_sub
aptos2019,7,1440,train_sub
aptos2019,7,1441,train_sub
aptos2019,7,1442,train_sub
aptos2019,7,1443,train_sub
aptos2019,7,1445,train_sub
aptos2019,7,1446,train_sub
aptos2019,7,1447,train_sub
aptos2019,7,1448,train_sub
aptos2019,7,1449,train_sub
aptos2019,7,1451,train_sub
aptos2019,7,1452,train_sub
aptos2019,7,1454,train_sub
aptos2019,7,1455,train_sub
aptos2019,7,1456,train_sub
aptos2019,7,1457,train_sub
aptos2019,7,1459,train_sub
aptos2019,7,1460,train_sub
aptos2019,7,1461,train_sub
aptos2019,7,1462,train_sub
aptos2019,7,1463,train_sub
aptos2019,7,1465,train_sub
aptos2019,7,1466,train_sub
aptos2019,7,1468,train_sub
aptos2019,7,1469,train_sub
aptos2019,7,1470,train_sub
aptos2019,7,1472,train_sub
aptos2019,7,1473,train_sub
aptos2019,7,1475,train_sub
aptos2019,7,1477,train_sub
aptos2019,7,1479,train_sub
aptos2019,7,1481,train_sub
aptos2019,7,1483,train_sub
aptos2019,7,1484,train_sub
aptos2019,7,1485,train_sub
aptos2019,7,1486,train_sub
aptos2019,7,1487,train_sub
aptos2019,7,1489,train_sub
aptos2019,7,1490,train_sub
aptos2019,7,1491,train_sub
aptos2019,7,1492,train_sub
aptos2019,7,1494,train_sub
aptos2019,7,1495,train_sub
aptos2019,7,1496,train_sub
aptos2019,7,1497,train_sub
aptos2019,7,1498,train_sub
aptos2019,7,1501,train_sub
aptos2019,7,1504,train_sub
aptos2019,7,1506,train_sub
aptos2019,7,1507,train_sub
aptos2019,7,1510,train_sub
aptos2019,7,1511,train_sub
aptos2019,7,1512,train_sub
aptos2019,7,1513,train_sub
aptos2019,7,1514,train_sub
aptos2019,7,1515,train_sub
aptos2019,7,1518,train_sub
aptos2019,7,1519,train_sub
aptos2019,7,1520,train_sub
aptos2019,7,1521,train_sub
aptos2019,7,1522,train_sub
aptos2019,7,1523,train_sub
aptos2019,7,1524,train_sub
aptos2019,7,1525,train_sub
aptos2019,7,1528,train_sub
aptos2019,7,1529,train_sub
aptos2019,7,1530,train_sub
aptos2019,7,1531,train_sub
aptos2019,7,1532,train_sub
aptos2019,7,1533,train_sub
aptos2019,7,1535,train_sub
aptos2019,7,1536,train_sub
aptos2019,7,1538,train_sub
aptos2019,7,1539,train_sub
aptos2019,7,1540,train_sub
aptos2019,7,1541,train_sub
aptos2019,7,1542,train_sub
aptos2019,7,1543,train_sub
aptos2019,7,1544,train_sub
aptos2019,7,1545,train_sub
aptos2019,7,1546,train_sub
aptos2019,7,1551,train_sub
aptos2019,7,1552,train_sub
aptos2019,7,1553,train_sub
aptos2019,7,1554,train_sub
aptos2019,7,1555,train_sub
aptos2019,7,1559,train_sub
aptos2019,7,1560,train_sub
aptos2019,7,1561,train_sub
aptos2019,7,1562,train_sub
aptos2019,7,1563,train_sub
aptos2019,7,1564,train_sub
aptos2019,7,1565,train_sub
aptos2019,7,1567,train_sub
aptos2019,7,1568,train_sub
aptos2019,7,1570,train_sub
aptos2019,7,1571,train_sub
aptos2019,7,1572,train_sub
aptos2019,7,1573,train_sub
aptos2019,7,1575,train_sub
aptos2019,7,1576,train_sub
aptos2019,7,1577,train_sub
aptos2019,7,1578,train_sub
aptos2019,7,1579,train_sub
aptos2019,7,1581,train_sub
aptos2019,7,1582,train_sub
aptos2019,7,1583,train_sub
aptos2019,7,1584,train_sub
aptos2019,7,1585,train_sub
aptos2019,7,1586,train_sub
aptos2019,7,1587,train_sub
aptos2019,7,1589,train_sub
aptos2019,7,1590,train_sub
aptos2019,7,1591,train_sub
aptos2019,7,1592,train_sub
aptos2019,7,1593,train_sub
aptos2019,7,1594,train_sub
aptos2019,7,1597,train_sub
aptos2019,7,1598,train_sub
aptos2019,7,1600,train_sub
aptos2019,7,1601,train_sub
aptos2019,7,1602,train_sub
aptos2019,7,1603,train_sub
aptos2019,7,1605,train_sub
aptos2019,7,1606,train_sub
aptos2019,7,1607,train_sub
aptos2019,7,1608,train_sub
aptos2019,7,1609,train_sub
aptos2019,7,1611,train_sub
aptos2019,7,1612,train_sub
aptos2019,7,1613,train_sub
aptos2019,7,1614,train_sub
aptos2019,7,1615,train_sub
aptos2019,7,1616,train_sub
aptos2019,7,1617,train_sub
aptos2019,7,1618,train_sub
aptos2019,7,1619,train_sub
aptos2019,7,1620,train_sub
aptos2019,7,1623,train_sub
aptos2019,7,1624,train_sub
aptos2019,7,1627,train_sub
aptos2019,7,1629,train_sub
aptos2019,7,1630,train_sub
aptos2019,7,1631,train_sub
aptos2019,7,1632,train_sub
aptos2019,7,1633,train_sub
aptos2019,7,1634,train_sub
aptos2019,7,1635,train_sub
aptos2019,7,1636,train_sub
aptos2019,7,1639,train_sub
aptos2019,7,1640,train_sub
aptos2019,7,1643,train_sub
aptos2019,7,1647,train_sub
aptos2019,7,1649,train_sub
aptos2019,7,1650,train_sub
aptos2019,7,1651,train_sub
aptos2019,7,1652,train_sub
aptos2019,7,1654,train_sub
aptos2019,7,1655,train_sub
aptos2019,7,1656,train_sub
aptos2019,7,1657,train_sub
aptos2019,7,1658,train_sub
aptos2019,7,1659,train_sub
aptos2019,7,1660,train_sub
aptos2019,7,1662,train_sub
aptos2019,7,1663,train_sub
aptos2019,7,1664,train_sub
aptos2019,7,1665,train_sub
aptos2019,7,1666,train_sub
aptos2019,7,1668,train_sub
aptos2019,7,1669,train_sub
aptos2019,7,1670,train_sub
aptos2019,7,1671,train_sub
aptos2019,7,1672,train_sub
aptos2019,7,1674,train_sub
aptos2019,7,1675,train_sub
aptos2019,7,1677,train_sub
aptos2019,7,1678,train_sub
aptos2019,7,1680,train_sub
aptos2019,7,1681,train_sub
aptos2019,7,1683,train_sub
aptos2019,7,1684,train_sub
aptos2019,7,1686,train_sub
aptos2019,7,1688,train_sub
aptos2019,7,1689,train_sub
aptos2019,7,1693,train_sub
aptos2019,7,1694,train_sub
aptos2019,7,1695,train_sub
aptos2019,7,1696,train_sub
aptos2019,7,1697,train_sub
aptos2019,7,1698,train_sub
aptos2019,7,1699,train_sub
aptos2019,7,1700,train_sub
aptos2019,7,1702,train_sub
aptos2019,7,1703,train_sub
aptos2019,7,1705,train_sub
aptos2019,7,1706,train_sub
aptos2019,7,1707,train_sub
aptos2019,7,1708,train_sub
aptos2019,7,1709,train_sub
aptos2019,7,1711,train_sub
aptos2019,7,1712,train_sub
aptos2019,7,1715,train_sub
aptos2019,7,1716,train_sub
aptos2019,7,1717,train_sub
aptos2019,7,1720,train_sub
aptos2019,7,1721,train_sub
aptos2019,7,1722,train_sub
aptos2019,7,1724,train_sub
aptos2019,7,1725,train_sub
aptos2019,7,1726,train_sub
aptos2019,7,1727,train_sub
aptos2019,7,1728,train_sub
aptos2019,7,1729,train_sub
aptos2019,7,1730,train_sub
aptos2019,7,1732,train_sub
aptos2019,7,1735,train_sub
aptos2019,7,1736,train_sub
aptos2019,7,1737,train_sub
aptos2019,7,1738,train_sub
aptos2019,7,1739,train_sub
aptos2019,7,1740,train_sub
aptos2019,7,1741,train_sub
aptos2019,7,1742,train_sub
aptos2019,7,1745,train_sub
aptos2019,7,1746,train_sub
aptos2019,7,1747,train_sub
aptos2019,7,1749,train_sub
aptos2019,7,1751,train_sub
aptos2019,7,1752,train_sub
aptos2019,7,1753,train_sub
aptos2019,7,1754,train_sub
aptos2019,7,1758,train_sub
aptos2019,7,1760,train_sub
aptos2019,7,1761,train_sub
aptos2019,7,1762,train_sub
aptos2019,7,1765,train_sub
aptos2019,7,1767,train_sub
aptos2019,7,1769,train_sub
aptos2019,7,1770,train_sub
aptos2019,7,1771,train_sub
aptos2019,7,1772,train_sub
aptos2019,7,1774,train_sub
aptos2019,7,1776,train_sub
aptos2019,7,1777,train_sub
aptos2019,7,1778,train_sub
aptos2019,7,1779,train_sub
aptos2019,7,1780,train_sub
aptos2019,7,1782,train_sub
aptos2019,7,1783,train_sub
aptos2019,7,1784,train_sub
aptos2019,7,1785,train_sub
aptos2019,7,1786,train_sub
aptos2019,7,1787,train_sub
aptos2019,7,1789,train_sub
aptos2019,7,1790,train_sub
aptos2019,7,1791,train_sub
aptos2019,7,1792,train_sub
aptos2019,7,1793,train_sub
aptos2019,7,1794,train_sub
aptos2019,7,1795,train_sub
aptos2019,7,1796,train_sub
aptos2019,7,1798,train_sub
aptos2019,7,1799,train_sub
aptos2019,7,1802,train_sub
aptos2019,7,1803,train_sub
aptos2019,7,1804,train_sub
aptos2019,7,1806,train_sub
aptos2019,7,1807,train_sub
aptos2019,7,1809,train_sub
aptos2019,7,1810,train_sub
aptos2019,7,1811,train_sub
aptos2019,7,1812,train_sub
aptos2019,7,1813,train_sub
aptos2019,7,1814,train_sub
aptos2019,7,1817,train_sub
aptos2019,7,1818,train_sub
aptos2019,7,1819,train_sub
aptos2019,7,1820,train_sub
aptos2019,7,1821,train_sub
aptos2019,7,1822,train_sub
aptos2019,7,1823,train_sub
aptos2019,7,1824,train_sub
aptos2019,7,1825,train_sub
aptos2019,7,1826,train_sub
aptos2019,7,1827,train_sub
aptos2019,7,1828,train_sub
aptos2019,7,1829,train_sub
aptos2019,7,1832,train_sub
aptos2019,7,1833,train_sub
aptos2019,7,1834,train_sub
aptos2019,7,1837,train_sub
aptos2019,7,1838,train_sub
aptos2019,7,1840,train_sub
aptos2019,7,1841,train_sub
aptos2019,7,1843,train_sub
aptos2019,7,1844,train_sub
aptos2019,7,1845,train_sub
aptos2019,7,1847,train_sub
aptos2019,7,1848,train_sub
aptos2019,7,1849,train_sub
aptos2019,7,1850,train_sub
aptos2019,7,1854,train_sub
aptos2019,7,1856,train_sub
aptos2019,7,1859,train_sub
aptos2019,7,1860,train_sub
aptos2019,7,1861,train_sub
aptos2019,7,1862,train_sub
aptos2019,7,1865,train_sub
aptos2019,7,1866,train_sub
aptos2019,7,1867,train_sub
aptos2019,7,1868,train_sub
aptos2019,7,1869,train_sub
aptos2019,7,1872,train_sub
aptos2019,7,1873,train_sub
aptos2019,7,1874,train_sub
aptos2019,7,1876,train_sub
aptos2019,7,1877,train_sub
aptos2019,7,1878,train_sub
aptos2019,7,1879,train_sub
aptos2019,7,1880,train_sub
aptos2019,7,1881,train_sub
aptos2019,7,1885,train_sub
aptos2019,7,1888,train_sub
aptos2019,7,1889,train_sub
aptos2019,7,1891,train_sub
aptos2019,7,1893,train_sub
aptos2019,7,1895,train_sub
aptos2019,7,1896,train_sub
aptos2019,7,1897,train_sub
aptos2019,7,1898,train_sub
aptos2019,7,1900,train_sub
aptos2019,7,1901,train_sub
aptos2019,7,1902,train_sub
aptos2019,7,1903,train_sub
aptos2019,7,1905,train_sub
aptos2019,7,1908,train_sub
aptos2019,7,1909,train_sub
aptos2019,7,1911,train_sub
aptos2019,7,1912,train_sub
aptos2019,7,1913,train_sub
aptos2019,7,1915,train_sub
aptos2019,7,1916,train_sub
aptos2019,7,1917,train_sub
aptos2019,7,1919,train_sub
aptos2019,7,1920,train_sub
aptos2019,7,1922,train_sub
aptos2019,7,1923,train_sub
aptos2019,7,1926,train_sub
aptos2019,7,1927,train_sub
aptos2019,7,1928,train_sub
aptos2019,7,1929,train_sub
aptos2019,7,1930,train_sub
aptos2019,7,1931,train_sub
aptos2019,7,1933,train_sub
aptos2019,7,1935,train_sub
aptos2019,7,1937,train_sub
aptos2019,7,1938,train_sub
aptos2019,7,1939,train_sub
aptos2019,7,1940,train_sub
aptos2019,7,1942,train_sub
aptos2019,7,1943,train_sub
aptos2019,7,1944,train_sub
aptos2019,7,1945,train_sub
aptos2019,7,1946,train_sub
aptos2019,7,1947,train_sub
aptos2019,7,1948,train_sub
aptos2019,7,1949,train_sub
aptos2019,7,1950,train_sub
aptos2019,7,1951,train_sub
aptos2019,7,1952,train_sub
aptos2019,7,1953,train_sub
aptos2019,7,1954,train_sub
aptos2019,7,1955,train_sub
aptos2019,7,1956,train_sub
aptos2019,7,1958,train_sub
aptos2019,7,1961,train_sub
aptos2019,7,1962,train_sub
aptos2019,7,1963,train_sub
aptos2019,7,1965,train_sub
aptos2019,7,1966,train_sub
aptos2019,7,1967,train_sub
aptos2019,7,1968,train_sub
aptos2019,7,1970,train_sub
aptos2019,7,1972,train_sub
aptos2019,7,1973,train_sub
aptos2019,7,1974,train_sub
aptos2019,7,1975,train_sub
aptos2019,7,1976,train_sub
aptos2019,7,1977,train_sub
aptos2019,7,1978,train_sub
aptos2019,7,1979,train_sub
aptos2019,7,1981,train_sub
aptos2019,7,1982,train_sub
aptos2019,7,1983,train_sub
aptos2019,7,1984,train_sub
aptos2019,7,1985,train_sub
aptos2019,7,1986,train_sub
aptos2019,7,1987,train_sub
aptos2019,7,1988,train_sub
aptos2019,7,1989,train_sub
aptos2019,7,1992,train_sub
aptos2019,7,1993,train_sub
aptos2019,7,1994,train_sub
aptos2019,7,1995,train_sub
aptos2019,7,1996,train_sub
aptos2019,7,1998,train_sub
aptos2019,7,1999,train_sub
aptos2019,7,2000,train_sub
aptos2019,7,2001,train_sub
aptos2019,7,2002,train_sub
aptos2019,7,2003,train_sub
aptos2019,7,2005,train_sub
aptos2019,7,2007,train_sub
aptos2019,7,2008,train_sub
aptos2019,7,2010,train_sub
aptos2019,7,2011,train_sub
aptos2019,7,2012,train_sub
aptos2019,7,2013,train_sub
aptos2019,7,2015,train_sub
aptos2019,7,2016,train_sub
aptos2019,7,2018,train_sub
aptos2019,7,2019,train_sub
aptos2019,7,2020,train_sub
aptos2019,7,2021,train_sub
aptos2019,7,2025,train_sub
aptos2019,7,2026,train_sub
aptos2019,7,2027,train_sub
aptos2019,7,2028,train_sub
aptos2019,7,2029,train_sub
aptos2019,7,2030,train_sub
aptos2019,7,2031,train_sub
aptos2019,7,2033,train_sub
aptos2019,7,2034,train_sub
aptos2019,7,2037,train_sub
aptos2019,7,2039,train_sub
aptos2019,7,2040,train_sub
aptos2019,7,2042,train_sub
aptos2019,7,2043,train_sub
aptos2019,7,2044,train_sub
aptos2019,7,2046,train_sub
aptos2019,7,2047,train_sub
aptos2019,7,2048,train_sub
aptos2019,7,2049,train_sub
aptos2019,7,2051,train_sub
aptos2019,7,2052,train_sub
aptos2019,7,2053,train_sub
aptos2019,7,2054,train_sub
aptos2019,7,2056,train_sub
aptos2019,7,2057,train_sub
aptos2019,7,2058,train_sub
aptos2019,7,2059,train_sub
aptos2019,7,2060,train_sub
aptos2019,7,2061,train_sub
aptos2019,7,2062,train_sub
aptos2019,7,2063,train_sub
aptos2019,7,2064,train_sub
aptos2019,7,2065,train_sub
aptos2019,7,2066,train_sub
aptos2019,7,2067,train_sub
aptos2019,7,2068,train_sub
aptos2019,7,2069,train_sub
aptos2019,7,2071,train_sub
aptos2019,7,2072,train_sub
aptos2019,7,2073,train_sub
aptos2019,7,2074,train_sub
aptos2019,7,2075,train_sub
aptos2019,7,2076,train_sub
aptos2019,7,2077,train_sub
aptos2019,7,2078,train_sub
aptos2019,7,2079,train_sub
aptos2019,7,2080,train_sub
aptos2019,7,2081,train_sub
aptos2019,7,2082,train_sub
aptos2019,7,2083,train_sub
aptos2019,7,2084,train_sub
aptos2019,7,2085,train_sub
aptos2019,7,2086,train_sub
aptos2019,7,2088,train_sub
aptos2019,7,2089,train_sub
aptos2019,7,2093,train_sub
aptos2019,7,2094,train_sub
aptos2019,7,2096,train_sub
aptos2019,7,2098,train_sub
aptos2019,7,2099,train_sub
aptos2019,7,2100,train_sub
aptos2019,7,2102,train_sub
aptos2019,7,2103,train_sub
aptos2019,7,2104,train_sub
aptos2019,7,2105,train_sub
aptos2019,7,2106,train_sub
aptos2019,7,2109,train_sub
aptos2019,7,2110,train_sub
aptos2019,7,2111,train_sub
aptos2019,7,2112,train_sub
aptos2019,7,2114,train_sub
aptos2019,7,2115,train_sub
aptos2019,7,2117,train_sub
aptos2019,7,2118,train_sub
aptos2019,7,2119,train_sub
aptos2019,7,2120,train_sub
aptos2019,7,2121,train_sub
aptos2019,7,2122,train_sub
aptos2019,7,2123,train_sub
aptos2019,7,2124,train_sub
aptos2019,7,2125,train_sub
aptos2019,7,2126,train_sub
aptos2019,7,2127,train_sub
aptos2019,7,2129,train_sub
aptos2019,7,2130,train_sub
aptos2019,7,2132,train_sub
aptos2019,7,2133,train_sub
aptos2019,7,2134,train_sub
aptos2019,7,2135,train_sub
aptos2019,7,2136,train_sub
aptos2019,7,2137,train_sub
aptos2019,7,2140,train_sub
aptos2019,7,2141,train_sub
aptos2019,7,2142,train_sub
aptos2019,7,2144,train_sub
aptos2019,7,2145,train_sub
aptos2019,7,2146,train_sub
aptos2019,7,2147,train_sub
aptos2019,7,2149,train_sub
aptos2019,7,2151,train_sub
aptos2019,7,2152,train_sub
aptos2019,7,2153,train_sub
aptos2019,7,2154,train_sub
aptos2019,7,2156,train_sub
aptos2019,7,2157,train_sub
aptos2019,7,2158,train_sub
aptos2019,7,2159,train_sub
aptos2019,7,2160,train_sub
aptos2019,7,2161,train_sub
aptos2019,7,2163,train_sub
aptos2019,7,2164,train_sub
aptos2019,7,2166,train_sub
aptos2019,7,2167,train_sub
aptos2019,7,2169,train_sub
aptos2019,7,2170,train_sub
aptos2019,7,2174,train_sub
aptos2019,7,2175,train_sub
aptos2019,7,2177,train_sub
aptos2019,7,2179,train_sub
aptos2019,7,2180,train_sub
aptos2019,7,2181,train_sub
aptos2019,7,2183,train_sub
aptos2019,7,2184,train_sub
aptos2019,7,2185,train_sub
aptos2019,7,2186,train_sub
aptos2019,7,2187,train_sub
aptos2019,7,2189,train_sub
aptos2019,7,2190,train_sub
aptos2019,7,2191,train_sub
aptos2019,7,2192,train_sub
aptos2019,7,2193,train_sub
aptos2019,7,2195,train_sub
aptos2019,7,2196,train_sub
aptos2019,7,2197,train_sub
aptos2019,7,2198,train_sub
aptos2019,7,2200,train_sub
aptos2019,7,2201,train_sub
aptos2019,7,2202,train_sub
aptos2019,7,2203,train_sub
aptos2019,7,2204,train_sub
aptos2019,7,2205,train_sub
aptos2019,7,2206,train_sub
aptos2019,7,2208,train_sub
aptos2019,7,2209,train_sub
aptos2019,7,2210,train_sub
aptos2019,7,2211,train_sub
aptos2019,7,2213,train_sub
aptos2019,7,2214,train_sub
aptos2019,7,2216,train_sub
aptos2019,7,2217,train_sub
aptos2019,7,2218,train_sub
aptos2019,7,2219,train_sub
aptos2019,7,2220,train_sub
aptos2019,7,2221,train_sub
aptos2019,7,2222,train_sub
aptos2019,7,2224,train_sub
aptos2019,7,2225,train_sub
aptos2019,7,2227,train_sub
aptos2019,7,2228,train_sub
aptos2019,7,2230,train_sub
