source_id,source_citation,source_doi,source_arxiv,source_pdf_url,pdf_sha256,pdf_bytes,retrieved_utc,note,matrix_id,table_label,page_printed,page_pdf_index,task,row_axis,col_axis,verified_in_pdf_text,verification_status,caution,cell_type,row_idx,row_name,col_idx,col_name,count
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,3,Severe,4,Proliferative,0
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",row_total,3,Severe,-1,ALL,50
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,4,Proliferative,0,No,0
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,4,Proliferative,1,Mild,0
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,4,Proliferative,2,Moderate,1
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,4,Proliferative,3,Severe,2
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,4,Proliferative,4,Proliferative,13
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",row_total,4,Proliferative,-1,ALL,16
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",col_total,-1,ALL,0,No,1519
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",col_total,-1,ALL,1,Mild,84
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",col_total,-1,ALL,2,Moderate,133
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",col_total,-1,ALL,3,Severe,58
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",col_total,-1,ALL,4,Proliferative,16
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",grand_total,-1,ALL,-1,ALL,1810
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",stated_N_table1,-1,ALL,-1,ALL,1813
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,0,No,0,No,1356
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,0,No,1,Mild,74
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,0,No,2,Moderate,44
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,0,No,3,Severe,1
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,0,No,4,Proliferative,3
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,row_total,0,No,-1,ALL,1478
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,1,Mild,0,No,7
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,1,Mild,1,Mild,43
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,1,Mild,2,Moderate,74
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,1,Mild,3,Severe,0
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,1,Mild,4,Proliferative,1
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,row_total,1,Mild,-1,ALL,125
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,2,Moderate,0,No,3
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,2,Moderate,1,Mild,3
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T8_algorithm,Table 8,17,16,DR,Adjudicated consensus of retina specialists (reference standard),Algorithm grade (Krause et al. full model),True,ok,비교 참고용 — 사람 패널이 아니다(같은 판정 표준 위의 알고리즘).,cell,2,Moderate,2,Moderate,98
