image,organ,category,finding,label_dir,sha256,dhash,width,height,bytes,exact_group,neardup_group
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/ba9a4b21-bb43-4b43-b393-2fe91055e390.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,80a6151fa178d44d10a266f5526e8abb04ffba5d45e5b2a47e989bb77c80d50a,17043454475317966944,633,531,157490,4795,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bab814bf-831b-4a82-aafa-403e9419536a.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,f0b5f613920eaeeada834689ed394bfae0940a3aaf5bf0d71dbef3445bf6acf6,17506212548294969870,633,531,160401,4796,3382
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bad5dcf8-324f-4a18-8e9b-e60eac664fce.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,ce4023d3a5f78673b054480d09c9690a4dc3bda75a605e9afd5a9e4897594a30,14022836216401947744,633,532,175437,4797,3320
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/baf7d9d1-3dd7-4514-9585-8c9f55b8fe40.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,d23b8f5503e4075daa562e71e923ec826d74ab49670a2f38caa374d4ed69358f,14909155549753678872,633,532,166833,4798,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bb22d3f9-fece-46db-b22e-14f23ee32e6d.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,dd759ee3a7c8a3cbbf1b015c72b5a1c2b3772f733bbb9e3d506945c5936bf856,14163414586561029232,633,532,168239,4799,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bb4c477e-06db-43c3-84f7-28df2e71ca8e.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,919b7bbf6e309dcf27d8e6c0c7277933dfb5883e2d317ad4c11f4cb259b53962,10848624010171704420,633,532,148555,4800,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bb60701e-9332-4e51-bbc6-125f6651544e.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,a71f5a957c3b4946be72e1191c2bde12cefee66800e5718b63be6bbe7378e877,18356159743103372424,633,530,135149,4801,3333
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bb66eba8-b6a3-4503-85a0-c3aa30b87721.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,44e23ad45668a486a444549952a29d6b9aa2056d60e4061033ef10b83c8f6ed5,16771626346740616804,633,532,180897,4802,3324
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bbb8191d-5914-452e-bd97-b8c6f5dc361c.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,798dd655f9e70770d9bae47b30d4b4cfa602cd4f8c12c106b2ead256e2219def,14331267540791267940,633,532,156633,4803,3390
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bbbc9b3e-a884-461d-8df2-47369030f4a5.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,78d20ada98f6c950197b134eab1dd22e8de4173eccdf306b52697778d4734494,18225733043749260290,633,531,168513,4804,3375
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bbbfcd40-1440-41ac-8e37-ab879ad389c0.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,1b4fee00635af5897776d8a15a67362ed66c3196d8828616ca718b6cc425c7f7,15313935309801939040,633,532,152441,4805,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bbc6693e-b142-4c81-8c7f-70083dc2c9de.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,81c4d627995cab89bda48bf71abf625f64a5d43e123842476835fd63d18f6dd5,10557008203257661008,633,532,145673,4806,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bbdecf22-b980-44a4-b201-d40692d1f19d.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,8a099af126892efaf7097a86ac11bbc06647794d0038efcc2e2ef50eec87827a,17361603942786288740,633,531,162177,4807,2899
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bc3dc2c7-0f40-4912-bf4f-262241693572.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,f21e5e253e1dcc84f4b90f19cb9b48790b2a7a5bbcf6da719260d50cb7957309,17940327445572969060,633,532,174409,4808,3319
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bc9eb668-6553-4d0a-9b60-20a0ff60d9d2.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,255270eb681d214306fbc989b901c1090a794d532d049d02c93be58acfa00776,15890566488446176776,633,531,162077,4809,3246
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bcc5e90e-b17e-4086-9cdc-3ba47efee24a.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,6851fbf92cc8f8f3309d963417f64f95e784cc4992b2736da05f09069d699737,17363857622298616420,633,532,176255,4810,3319
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bd4aa130-ecad-44f3-97d8-18b4afa23ff2.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,d55e322fb640231b6d30aeab31d9510bbd369b6d1ec9d84ef46ec6d0a2440598,15464973817366715420,633,531,152181,4811,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bd65b389-091b-441f-bf4d-3108ffd7f424.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,d6f1c1fb3609ad53b10ea8e8d7690d644545e038c6226b8c5a5be47450581763,18347294066219031672,633,532,155380,4812,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bd6bc8e5-4e89-4c24-abdc-930b5c4e8a9b.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,8c8a2f152f8de2c35a660d3c89293bd407a5a44bbf6f2199e302fb2c70ca0ee2,10848624005876704356,633,532,156424,4813,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bd9759e7-6e40-4b70-95d4-2d19a995c67d.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,d0234a6b042da03d553d23c506ac3818540620973504c87d48f9f5304b85abd3,14888495264871381104,633,532,174679,4814,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/be474a7c-3576-4e54-97e8-600e03205e45.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,5a9d459b33f83e52b23d0ed2daf4bf79a6a3fd6422a0178982c8b37849d78feb,17180228056103057520,633,532,149841,4815,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/be5b9e64-2dd5-4766-8709-2eac4d0b181f.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,fe7071ee51025eb8bde739499f47e4c9521a9b7160ff27e129c977ec76a11f33,14888353975484976716,633,531,165763,4816,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/be739b5e-664b-405b-be11-e7c776bd6543.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,b339611a7f77fd8ce53c1646ff88e46c9497191883a41ae8f091d62d80e1221b,17363857626593584740,633,532,175321,4817,3319
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/beb04678-9e2a-4f82-8822-db8c40260b4f.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,7fd7beb4f43b65b73151e9ad4e0251bd053831b907eda3c4275a27fa5c5f36ec,18374403900823051896,633,532,176738,4818,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bee78a8b-27c7-4d81-91b2-fd4a3fe8df62.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,f676302594d769c74f910c320c9c131a7045ff29f340a7b03147d148a3e71803,18216711412829981708,633,531,165809,4819,3328
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bf25a5b3-8a37-4eda-8500-b0b26803a5fd.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,cb60c7e2c8e1f75213ab102de684d80d23c2bf84f275dee4c7ae5ee93a852e39,16927901365955206668,633,531,170141,4820,3391
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bfded792-7135-4d94-95d8-a17168651091.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,638cf91175006281ac6fee245a39a149a8a36d53a45072db42e6d29d380a24cf,17063741611534194696,633,531,161011,4821,3181
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c01d1952-8f00-42df-b032-f875481ff1af.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,1c5ceb46b6f0f250a2a229b9490b137e590496b9a2b948b68609e0b0aaec2a57,16602070753164586096,633,531,157179,4822,3343
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c01dc2d5-5632-469c-b013-26e95e37e5be.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,da6e78ca07146a5c70c57b0e2aeeee5df5f04b997721bad3bc60e55f6ca1d686,17352581444589612068,623,531,162647,4823,2899
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c0653ca3-aeb6-4471-be84-88ad42a12eb8.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,2f2c400f2673d26f9e4e779120856131c61c7ace30c88aab4af0e123bb21de01,14883991663094160972,633,532,157871,4824,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c0775528-0268-4d99-bae5-856fb44c2536.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,7f67bae3e0ce20c6973507898a1a2acb2a3e3f31340f134025a486d0ff18effd,15465009001738804252,633,531,150498,4825,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c07ed582-49ec-4f0c-b517-28c19c4d910b.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,5622e6c138ac04cca9f397644084f9b1d9682f350cb0c2f2f95b63f7777ad166,14886260161478670384,633,531,155637,4826,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c0d1cdca-f642-44f1-b7e2-8a07320c9b85.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,5885c502face282c6dc00214430bead449a01ac422108a1c3d88236a818f5857,11425085857691657332,633,532,151496,4827,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c0dd52d0-1db1-4a95-a342-882516f55459.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,d6b422747927084033e4fbebbc75b8a1ad720139df1896ff0a806c88fc0bdb48,17362659249537961068,633,531,168806,4828,3392
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c0dd9267-65e8-4dd9-af23-f15c160d11ce.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,f65892286c8b426775418eab5595d0b6bf941b8424b71840b0debe5036a51107,15611322517842467936,633,532,157220,4829,3330
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c1193e64-0fac-4065-bfd8-2c69f20231a4.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,5fb1fcef16aca4d8fdcf497a936b64a57851a4d969cb6d39b6829bed4ce3fd84,10276667952745835620,633,532,159948,4830,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c137c119-8c62-49a6-b8db-11994ad44977.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,f7844d79b88b522bb3af3628209ce19a10aebcef3a14b8baf1f0537b1a9c7dec,16050432920113782300,633,532,170867,4831,3393
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c167eeb8-679e-4e1b-baf2-814ecabdc8a5.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,37d6ccc0f79aadc56f70351c16f39185e01fde59b39cb1a85b53cc60d5b0b8c2,16349163847836250128,633,531,159518,4832,3332
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c1694399-a46b-4fe1-8e9d-6e307927d8b4.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,0b3610767334a2afcb15d2366a6d4e1e45b99cf2990fb55cd6cdc6f9d73b6b89,14883850378016091232,633,532,168108,4833,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c16e5b79-8730-477c-bbde-d9934ea3a6c3.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,370eb9b1dd8f849f276122d22eb1a2aed2d43c063f2ac584733a8b3c762b9178,15042247935415774792,633,532,173951,4834,3324
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c1d2506e-4464-4fda-b9b0-1e96e7d33e26.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,ec41eb16c6f164d016635ac07d6f337357e1897f35801eab4c4525467e08cf38,17934111929092216428,633,532,179488,4835,3334
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c1e42055-09d4-4a3d-bdaa-f0c6b9dd5aae.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,5b603456fa301cd7919edb628548e1e5cecb552dc6ffe6e504246695e158d20a,10846654780559615028,633,532,154346,4836,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c1efef6b-d919-42b5-8b5a-08cc8b7d939d.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,e805209ddd3b3c1275df4a7da487bebe1b2de06cd37d00543ff866d1f9887d19,17218360645738236558,633,531,169230,4837,3363
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c1f7bc2e-a423-4cbd-a5c2-ca29e93401d5.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,9eb68157652df7d1684d962dcf5c46ef2e22d7c952d67182025dbb6591c8d28a,18218893943680634252,633,531,155632,4838,3328
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c25bfe7f-58ac-41a1-b9cd-d15db7539796.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,c242f5a4c36bdf6455ef6620d5a36469686e28936a4902f023767e0e7d9431d9,18347259740840401944,633,531,149637,4839,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c2718e91-8082-48a9-91cc-06b1b1c8b874.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,15e1e105e68d907af5295243a2ffdd9cb01b26bc5b483cc8f4815d425358fddd,15607242739120106500,459,530,109196,4840,3344
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c27a8496-9198-43e7-9e3a-0a2cc29a2ee2.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,db9050dabf8b23f34486fee1ed0e1d809218121c64576949776cfa8e791a0617,17784327467508341816,633,532,159991,4841,3340
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c27dcce0-e6c8-4115-81b9-c50d8a0aceff.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,d0ebc990910e26350c3a73dc9c4c83a02afbbbcbffb8a1638287db51ea8cb83e,18213262236649786380,633,531,166832,4842,3328
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c27f2888-c49d-428b-ae5a-ff83e778aa2c.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,1240d80e0a9c4b05da6e103132ff570020ba5a6a1320df904f068935e36a527d,14883850371545885804,633,532,153536,4843,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c2b97a42-cf2c-45c2-a45b-296d3c6d5e56.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,8ea3e2032711716fd540062e7876aba5672e5475f49403a2d5933a9bdaab2b79,15042247935415381580,633,532,177844,4844,3324
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c3197fee-b81c-440a-befc-f97159a30e2b.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,34a8dd6f8fa2c7dc5b8fc3aadc485bda7c67b2c8c9f778492a56dba567ce7286,13871794420354932832,633,532,145658,4845,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c3236bcd-b13b-427e-bfd4-45d3461e6edb.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,037d8f64ad6c23ee6e50aab79f3c5d934a065c0a0c818f2ce8614290b825429c,18347260256236510224,633,531,157338,4846,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c337283f-814c-4f95-b8e2-063025b3d07e.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,262e02e476219e5f103e27cd2daa6d3968068b88fa7666bcb9a69eeee74980bd,17357120134638740528,632,531,160344,4847,2899
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c338b4d2-3d2a-49d5-ba21-39a122cce1ab.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,0e10c49d3a57c02dfe14821d31f40cf9a184f9358f47c5572e654b2ddb2266de,15046751535042743884,633,532,171828,4848,3324
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c33d39de-a104-492c-97ec-eae6d391d1f1.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,1c9fa134520885f7b3b055e4e84ce7c60e8b50413edb8822e7e6ff03c5e75c0d,17649818916849732684,633,531,172388,4849,2899
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c33f479a-d43c-40cf-ae0c-e4ebb639f060.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,b410433ccb9b03285bc8f5ec22a334f0390312c06a9c5dae34c4c8ce1df1ecd6,16049174569950156828,633,532,155791,4850,3320
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c34a623f-8200-4635-8a1c-3bf54f4f17f7.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,0d25fd5211e5ddbcfcc6b8ce357f18343102cfb24b377712d99cd3c52642dfbb,17043454440958228576,633,531,155967,4851,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c34f40a9-99b6-4f4a-bb7f-9e0d6723e61e.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,f7935d9da330382577028b1128fa9df5e90d8621bbab089aae267a61ccde9b1b,15752481123999714844,633,531,160398,4852,3320
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c3856fde-ecb3-4963-bc1e-8edf78a8b336.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,b8e4f83761d82ed949a135ae1224a2c4601e2613c316e95cb544e9eebb03f3f5,16485025195968400908,633,531,162718,4853,3181
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c3987056-2ddf-4410-a34f-4a26b173d936.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,5ece0a5a78b012cd557c805a105392f644fa91deedb57c70c31f5f0ec690f81a,16037212440724511772,633,531,154756,4854,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c3d89646-240a-4055-8635-14b7290b564b.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,bbb6074db388ed7ca36a37685a3895d5a76fef8b3cf59df9dd1eba7cbe60dae6,16642726484858574364,633,532,156696,4855,3323
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c421fe43-642e-492e-b4c1-07a083ccc80d.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,4a0fb4547c42e8c623fc419b1b7d5b1a202097c8a17c9590a4f87072bec4852c,15616247162257313308,633,531,157125,4856,3320
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c489ec31-5ce1-4641-ad99-5b1c5f07d910.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,71dd600b0f4ba518edf37d286c8962c7671a531bd8b3e053dcadbd68b15d9462,14163414586561029216,633,532,170271,4857,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c4dd52e4-d09c-40b1-9d30-e3096445b258.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,7b3398f1a73dbb0cf762c1e8de4322b6e84abbdecf3ece194dc35a010228f5e8,14332402228167576696,633,532,157616,4858,3343
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c4eaaeed-52e6-4003-8f5d-c10ce2142c6d.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,bbfe976f073ef367b97b597acc2526f9a717232b70f85eab6a7dd9317bae9362,18347329525469027448,633,532,148575,4859,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c564a6cd-d372-4a78-9312-f31944cc05f7.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,c9095edbbda0b074936dc0bdf5c0dde0fefaff44faa5f205529be2f02818d745,18229044728032762394,633,531,167294,4860,3383
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c69d2b6e-8056-4adc-9e2b-a8c35d6cf014.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,c645ee896032e04cf2a310e291a0cf62dacef157b714159a9da79b5567c83111,15321985356141595656,633,531,150625,4861,3246
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c6aa2f4d-c664-4892-a080-ee717eeacfef.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,7f8154ddaf24332a18a0e62bce7e096f2503fbb2a63b4699e9c3fe14fd5263ab,16349163843541283344,633,531,159441,4862,3332
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c6aae080-89f2-46e7-8fa9-266d57309b9c.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,158ac7fe0f3174a9b109be3e516d270fb7e21e729199b4fe78f64bf77a28e5f1,14881589745591182432,633,532,154239,4863,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c6bd958d-db32-448c-a486-f65dfb269792.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,328cc43a3be3ff2d0ec6513586e150d2730148ddbf03bf1d27a3f071303e3661,14448820864881410112,633,531,153623,4864,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c79f17ed-a292-4203-9c1f-3d9b63cce176.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,aaf2b6b2eff891c516e7dd7b11d04f985e1d99bb13813fdc8bbb33d3fbae03cc,18351611029149489176,633,531,160144,4865,3360
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c7cc8f23-cbd7-4c8f-aae6-e07bb423d426.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,f0175172e1e8ff76174c5d5181e1d2edef258022e4326d38ff41d2b44ed1a8e9,16636969269405838456,633,532,159863,4866,3343
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c7df6c9c-e8ef-4caa-a126-f8cd01093464.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,7eb2ab9b1e67984362e5ba9931a15e86ad96192c3caf89562917da743eca5128,14307530913223572592,633,532,158914,4867,916
labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c7ece320-c3e3-438e-aac7-fbf7b450f3c3.jpg,lower-gi-tract,quality-of-mucosal-views,bbps-2-3,lower-gi-tract/quality-of-mucosal-views/bbps-2-3,08dfdce4feca63da21887cc4db3f70d2675a7d012201623a668c596ab0930491,14739875338864452720,633,532,168515,4868,916
