pool_idx,image,task,label,neardup_group
1569,labeled-images/lower-gi-tract/pathological-findings/polyps/0b2079eb-a468-4c8c-85ce-dc190e8fc703.jpg,hk_l,1,1319
1570,labeled-images/lower-gi-tract/pathological-findings/polyps/6934fb50-c853-4fff-85d9-fa9b8fe816e7.jpg,hk_l,1,1695
1571,labeled-images/lower-gi-tract/pathological-findings/polyps/f1ff956c-c47a-4074-a016-fa2d5925f775.jpg,hk_l,1,2213
1572,labeled-images/lower-gi-tract/pathological-findings/polyps/a1f003f0-d813-483c-aaef-96b3bafa7fd1.jpg,hk_l,1,1911
1573,labeled-images/lower-gi-tract/pathological-findings/polyps/b0cad6a8-03a0-43cd-bf8e-86eeed830d4b.jpg,hk_l,1,1967
1574,labeled-images/lower-gi-tract/pathological-findings/polyps/9383b410-075c-4f24-9f3c-ac9a58f78bf2.jpg,hk_l,1,1862
1575,labeled-images/lower-gi-tract/pathological-findings/polyps/ff750221-36bc-44b6-9b73-2657debf4baa.jpg,hk_l,1,2263
1576,labeled-images/lower-gi-tract/pathological-findings/polyps/efe9a062-bf44-4d46-908d-4affc5d05781.jpg,hk_l,1,2200
1577,labeled-images/lower-gi-tract/pathological-findings/polyps/cb1cecc3-dfad-4ac5-9dff-b6366edc50b9.jpg,hk_l,1,2061
1578,labeled-images/lower-gi-tract/pathological-findings/polyps/ad6de96f-0441-4e78-add7-6d452037784d.jpg,hk_l,1,1952
1579,labeled-images/lower-gi-tract/pathological-findings/polyps/8de07b15-b8f8-457b-af13-6977b2f9e349.jpg,hk_l,1,1832
1580,labeled-images/lower-gi-tract/pathological-findings/polyps/7b07cdba-45d9-4780-b3fe-a0c7b6c43bfc.jpg,hk_l,1,1761
1581,labeled-images/lower-gi-tract/pathological-findings/polyps/0e845ea2-286d-481c-b071-ead7b90be653.jpg,hk_l,1,1338
1582,labeled-images/lower-gi-tract/pathological-findings/polyps/98d1679d-ff59-4aad-9f69-2e1780de7de6.jpg,hk_l,1,1878
1583,labeled-images/lower-gi-tract/pathological-findings/polyps/77483b7d-b05c-4977-87ac-d644451465d1.jpg,hk_l,1,1745
1584,labeled-images/lower-gi-tract/pathological-findings/polyps/c9d308b5-41a2-47eb-9d92-2816658eaf29.jpg,hk_l,1,2055
1585,labeled-images/lower-gi-tract/pathological-findings/polyps/7ddb5c05-9bb2-4974-ba4e-2dd8522c2ba5.jpg,hk_l,1,1773
1586,labeled-images/lower-gi-tract/pathological-findings/polyps/5f90e71e-f9f8-4645-a0d9-e45d5b424d43.jpg,hk_l,1,1647
1587,labeled-images/lower-gi-tract/pathological-findings/polyps/e5f7439a-66a7-4dfe-ae55-028674e8b98b.jpg,hk_l,1,2162
1588,labeled-images/lower-gi-tract/pathological-findings/polyps/a9dade4a-49cf-4ee7-8e44-63eb7e375af1.jpg,hk_l,1,1935
1589,labeled-images/lower-gi-tract/pathological-findings/polyps/d17f72d7-97b7-4d24-918e-24e4924827de.jpg,hk_l,1,2082
1590,labeled-images/lower-gi-tract/pathological-findings/polyps/8fe8a08b-efef-4c71-b95d-f2edc5902f6b.jpg,hk_l,1,1847
1591,labeled-images/lower-gi-tract/pathological-findings/polyps/a3fe30c4-ad56-4ee3-8c0e-54d039764a93.jpg,hk_l,1,1915
1592,labeled-images/lower-gi-tract/pathological-findings/polyps/18b7ab44-17b7-48c8-b400-44ca5b2574da.jpg,hk_l,1,1372
1593,labeled-images/lower-gi-tract/pathological-findings/polyps/e36710ce-76a8-4fcb-b3d5-a330c079fe0e.jpg,hk_l,1,2150
1594,labeled-images/lower-gi-tract/pathological-findings/polyps/fd9d587c-98d1-46f8-b8cb-3f9f61931656.jpg,hk_l,1,2257
1595,labeled-images/lower-gi-tract/pathological-findings/polyps/91103544-d511-4f86-92a9-01ea59ceca0f.jpg,hk_l,1,1856
1596,labeled-images/lower-gi-tract/pathological-findings/polyps/6d6c25dd-80b0-4a67-8ebb-eceb83c988f7.jpg,hk_l,1,1707
1597,labeled-images/lower-gi-tract/pathological-findings/polyps/dace56c2-e452-4faa-86b1-6d6c9281d05f.jpg,hk_l,1,2118
1598,labeled-images/lower-gi-tract/pathological-findings/polyps/2ec204f5-4f66-43b9-aa8b-36e46ad6c253.jpg,hk_l,1,1463
1599,labeled-images/lower-gi-tract/pathological-findings/polyps/9a45fdad-b0e8-4357-9d93-1d2b97f4b320.jpg,hk_l,1,1886
1600,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/ff7663f6-aa72-4ef1-a671-1056163e69e4.jpg,hk_l,2,1277
1601,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/b18e3f27-245f-4837-9d7c-9f76c032776d.jpg,hk_l,2,1169
1602,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/8425950e-bd89-4b9f-a4e4-837600661312.jpg,hk_l,2,1109
1603,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/09c0a707-f1a3-4f29-807f-40dafce46589.jpg,hk_l,2,913
1604,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/c05da168-4cc4-445a-bab6-7bcd6b9f3024.jpg,hk_l,2,1191
1605,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/0d7408d9-affb-4847-9ad3-cd942af40923.jpg,hk_l,2,917
1606,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/4803a8b4-f5b9-4270-8c15-b6355103ed66.jpg,hk_l,2,1014
1607,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/11a467e3-5398-4487-92f2-d26e48926288.jpg,hk_l,2,929
1608,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/562cb148-957f-48f5-91fb-9fd21de01418.jpg,hk_l,2,1043
1609,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/95971d8b-877c-425f-affe-9fa5c49f7532.jpg,hk_l,2,1131
1610,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/42d533f9-ead3-4eff-93ee-a8719cd950b3.jpg,hk_l,2,1008
1611,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/3ad6bfd4-c3c2-431f-b79c-626fa4376e6c.jpg,hk_l,2,992
1612,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/c165fffc-f2dd-4041-a490-bbcae1a081fc.jpg,hk_l,2,1192
1613,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/f64d4313-01f5-4c6b-83dd-f5fd1ae7d82b.jpg,hk_l,2,1262
1614,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/b8092e99-a399-4f9e-bf63-b0e9f4e0a423.jpg,hk_l,2,1181
1615,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/3f7e8baf-d2cf-42cb-a3c5-8cfce120afe7.jpg,hk_l,2,1003
1616,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/07ffa2fe-68de-47da-b317-f6bbca663f3b.jpg,hk_l,2,909
1617,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/2ee96739-9bd6-4f2d-ad46-b2e0489ae11e.jpg,hk_l,2,975
1618,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/e5a6b725-2985-4b2d-91d8-1d1e9f8572a7.jpg,hk_l,2,1247
1619,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/f10ee0f6-a1b6-4738-a8b4-a88bc637d525.jpg,hk_l,2,1259
1620,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/9bc3b929-1b69-427f-ba81-a8b4c395a075.jpg,hk_l,2,1141
1621,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/b621a2fa-fdb7-4cc0-ab1e-5276ffdcbbfe.jpg,hk_l,2,1177
1622,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/c9bc176c-aff5-4441-a8f1-6d42948afcf9.jpg,hk_l,2,1199
1623,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/2a70b087-ee78-4a4a-a223-af627af49b82.jpg,hk_l,2,968
1624,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/8db88f7d-d7a0-4cb6-811a-a0e5d4ed8894.jpg,hk_l,2,1120
1625,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/f8f5bc2b-4973-4d43-ac5a-ee1371481060.jpg,hk_l,2,1266
1626,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/e9dbc2be-5d49-4276-8dc6-6e8abfb391a9.jpg,hk_l,2,1251
1627,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/9a6ce663-1e5a-484e-b3b2-9587f1322290.jpg,hk_l,2,1137
1628,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/91a395c3-92d3-4d53-9d4d-66f6e684e0f6.jpg,hk_l,2,1124
1629,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/49f6d20c-4ec2-4a35-851b-1289c47ddbdc.jpg,hk_l,2,1017
1630,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/fc6bb11f-b0a1-46dc-bb68-86e43ed1ed80.jpg,hk_l,2,1270
1631,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/62cacbde-4997-4377-a5b6-ffa4c2ecda56.jpg,hk_l,2,1064
1632,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/1340f792-227d-489a-a120-208b2884b44c.jpg,hk_l,2,934
1633,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/90752dcc-1a3d-4ee7-b2fb-9fbd17d633ec.jpg,hk_l,2,1122
1634,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/d7a2bac2-0315-4d0c-9186-032590cb1999.jpg,hk_l,2,1218
1635,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/0ff29ea5-8fb3-466b-b411-c2b7e4e2a84f.jpg,hk_l,2,924
1636,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/6d04bd4a-f758-435d-a8d8-62dc946dc400.jpg,hk_l,2,1081
1637,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/3ea28485-9112-4d95-937b-948fe06fad9c.jpg,hk_l,2,998
1638,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/4ec7d347-a00f-4d0d-8847-cf725a08e281.jpg,hk_l,2,1025
1639,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/4de4e858-1301-4a65-971f-6076d291b530.jpg,hk_l,2,1023
1640,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/75b9528d-a696-4b58-a18b-bfa1c565df4c.jpg,hk_l,2,1093
1641,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/a4fde9e2-f11f-4dcc-b6d4-4e1ec7304cb5.jpg,hk_l,2,1148
1642,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/3f2f6123-acc6-490e-8ac0-9170b6bd3e15.jpg,hk_l,2,999
1643,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/a4afef9e-cda4-4806-9c02-ab696b08fa63.jpg,hk_l,2,1147
1644,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/4f217f7b-0bb9-411e-b256-9c0a60c5e468.jpg,hk_l,2,1027
1645,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/7c6253e6-0a03-4edd-b114-0e9f61d34e88.jpg,hk_l,2,1103
1646,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/717c34be-0632-42a8-bc4e-9d67bacfb6c9.jpg,hk_l,2,1087
1647,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/7604713d-af2f-4132-ad60-27a033504e01.jpg,hk_l,2,1095
1648,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/27ef8327-b0ec-4513-9efc-8513d60d308b.jpg,hk_l,2,965
1649,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/88a4d606-aa57-4416-ad33-54772671da12.jpg,hk_l,2,1113
1650,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/bd71e03a-2aa9-41a2-91eb-097db45bd4fe.jpg,hk_l,2,1187
1651,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/86be2137-b71c-416e-bc5b-c210a82de629.jpg,hk_l,2,1111
1652,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/b761d90e-92f1-4849-9cef-75e84c97ffcd.jpg,hk_l,2,1179
1653,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/36d0534e-e7fa-49c0-81c3-60f89b15c4f4.jpg,hk_l,2,986
1654,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/e3747734-8ee9-40eb-846b-2fedc348897b.jpg,hk_l,2,1242
1655,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/8d0a80d1-60fe-4807-b779-2e83c4e3c14f.jpg,hk_l,2,1118
1656,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/35eca526-b75d-4881-8bea-6eddc0cd3893.jpg,hk_l,2,985
1657,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/805aa8b8-a12c-48ff-b22a-9340d20b3671.jpg,hk_l,2,1106
1658,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/ad1461cf-4b01-4142-843b-752df394c7ca.jpg,hk_l,2,1162
1659,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/5cb5bd19-fd83-4531-9ab1-5abe8050268f.jpg,hk_l,2,1051
1660,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/2eca9668-ab60-4d92-b315-7f7da5ba6003.jpg,hk_l,2,974
1661,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/67124ae0-4009-4959-87cd-eca2db2cb0b5.jpg,hk_l,2,1070
1662,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/fc076c7d-6a55-476a-8a08-ff733a5b126b.jpg,hk_l,2,1269
1663,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/0e63f847-ee28-4bcb-b30f-d462fdff8a5c.jpg,hk_l,2,920
1664,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/a8bc8479-95ac-458c-9788-714bc8cf9cff.jpg,hk_l,2,1151
1665,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/d2a6f2cd-3e2b-4541-8b50-05f06679570d.jpg,hk_l,2,1209
1666,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/945df440-254d-41a0-85f7-e02340229558.jpg,hk_l,2,1128
1667,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/26827ea5-6072-4554-8556-aa2229532680.jpg,hk_l,2,964
1668,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/6d23c245-cdcc-401b-b867-184a007b8f66.jpg,hk_l,2,1083
1669,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/f837805f-063a-4ed5-870f-64cc25db0286.jpg,hk_l,2,1265
1670,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/92c62796-1131-48e6-91a5-6b65333a4cfc.jpg,hk_l,2,1127
1671,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/2b29d3d4-132c-4fb7-9fd8-12a0411e29f7.jpg,hk_l,2,970
1672,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/1ee05b61-02fd-441f-b6a3-ac6d145bb319.jpg,hk_l,2,956
1673,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/4f302864-3195-4e64-89c9-871359ae070f.jpg,hk_l,2,1029
1674,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/55b2f633-6368-4303-b31e-05058154f203.jpg,hk_l,2,1041
1675,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/b31f97a3-cc38-4cc6-b2ff-19d12aab4a32.jpg,hk_l,2,1174
1676,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/d8cc9e0f-3bc8-4304-93c5-48f3051d7bbf.jpg,hk_l,2,1222
1677,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/cc1d6e8f-db7b-4bc0-95f6-0748a675b840.jpg,hk_l,2,1201
1678,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/6d0531ce-c5e8-4572-ad96-6c6426f55370.jpg,hk_l,2,1082
1679,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/0d8a5314-1dc0-4bb5-b0ac-8f790b5f4ff8.jpg,hk_l,2,918
1680,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/13dc1bec-8fab-4a38-aba3-316179c9ef14.jpg,hk_l,2,936
1681,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/cd39fe84-dcb0-439d-a9bd-307383b8772a.jpg,hk_l,2,1203
1682,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/e8bfe689-0716-4446-b1b9-538db186e39f.jpg,hk_l,2,1249
1683,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/b0b54f92-86ce-4d87-838e-b548f3e452f5.jpg,hk_l,2,1166
1684,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/ffcb1ab4-835c-483c-93bd-22c9e5eebc1e.jpg,hk_l,2,1278
1685,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/11d21359-4520-4c27-b6e9-0197662494c3.jpg,hk_l,2,930
1686,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/d314740d-d125-4c8d-ab30-befb3355632d.jpg,hk_l,2,1211
1687,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/0eb26254-6d67-4a38-ab04-c8e79db28cfb.jpg,hk_l,2,921
1688,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/dd5d3046-dc43-49eb-964f-0a4b3e546436.jpg,hk_l,2,1233
1689,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/e161f5d1-a252-46a0-bf5f-7b54f4100c1a.jpg,hk_l,2,1238
1690,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/55f220a3-208f-4b59-9449-a6fd9c0ce257.jpg,hk_l,2,1042
1691,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/3d862c52-a759-4eb0-9d47-ad63134c851e.jpg,hk_l,2,997
1692,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/d7abd156-260b-4f20-b047-a7162a8937bb.jpg,hk_l,2,1219
1693,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/9ce0b6e8-85f0-4b1d-90d4-c4961c361c08.jpg,hk_l,2,1142
1694,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/36f7e169-818a-4be2-a08e-13a1022ba3fb.jpg,hk_l,2,987
1695,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/fef2d775-6e56-4cb5-a04d-e2727f9fde43.jpg,hk_l,2,1275
1696,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/38a43db7-ec34-4a61-a822-eb72f84dfffd.jpg,hk_l,2,990
1697,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/32ae713c-3fbb-4532-8b1c-c88775e21aeb.jpg,hk_l,2,978
1698,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/ab186a0c-f9e0-44ef-95d7-93b3e81648c2.jpg,hk_l,2,1159
1699,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/0e40c77f-e520-4a16-82b5-77cb0327fab6.jpg,hk_l,2,919
1700,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/3ae8ff0d-10c2-427b-af13-ada8d153fd0e.jpg,hk_l,2,993
1701,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/1c37776b-ce5d-482a-a36d-8dab7cf2e9b7.jpg,hk_l,2,947
1702,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/62ce1ac9-89cd-4871-a6fd-d8d204c931a6.jpg,hk_l,2,1065
1703,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/4f2ba8cf-3c10-483e-bdf6-b385f3c92bb3.jpg,hk_l,2,1028
1704,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/998b5a47-0e71-4763-84c8-eaea6eb5f65d.jpg,hk_l,2,1136
1705,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/618810d5-2c61-408c-b07f-b0b6e2cd3aba.jpg,hk_l,2,1062
1706,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/541d8d7f-933c-4279-8913-9528049bed81.jpg,hk_l,2,1036
1707,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/e4ffed7f-da4d-4816-9084-64e7a259574b.jpg,hk_l,2,1246
1708,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/1d6f468c-0cea-4fac-bb61-057e6763dfe9.jpg,hk_l,2,951
1709,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/d79d2197-66b4-4226-85c1-6d0a6971ca4a.jpg,hk_l,2,1217
1710,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/6be083f9-3a71-4f5d-9a85-918478d66832.jpg,hk_l,2,1077
1711,labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/5f5e4110-c628-41bb-b43b-82e8885729e5.jpg,hk_l,2,1056
1712,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/6e5b6c96-90ec-4f2d-9006-823a3808d0c4.jpg,hk_l,3,2668
1713,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/2dc1079c-709d-40a6-911f-cf51cdfd5d88.jpg,hk_l,3,2943
1714,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/78c1b15c-25de-4ed3-bf28-21c3ea22ccd6.jpg,hk_l,3,2678
1715,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/dd7dea27-dcf8-4bc1-b0dd-ccfddf03dddb.jpg,hk_l,3,2848
1716,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/7ba5d6e2-759c-4c24-92cb-622d809890f5.jpg,hk_l,3,2684
1717,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/0f8c43a2-2b4e-4b52-84c5-ec3d962c7e27.jpg,hk_l,3,2303
1718,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/fc37c887-3b65-4528-8799-f1d74e451adc.jpg,hk_l,3,3051
1719,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/99dfa2a3-6fdd-4710-aaee-dfd3b7c12252.jpg,hk_l,3,2732
1720,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/cb632fa8-c03c-4f17-9487-d1b86b507798.jpg,hk_l,3,3020
1721,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/0dbc215d-90f1-427e-8786-244a1d1e8956.jpg,hk_l,3,2300
1722,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/97d37526-e46f-4feb-b070-25d9ac72d72a.jpg,hk_l,3,2997
1723,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/f4a85033-7a4e-40a7-b99d-afd2f27fe7ef.jpg,hk_l,3,3048
1724,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/cce6e0ab-2868-46d6-bf52-e05199ea23f8.jpg,hk_l,3,2437
1725,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/247aa060-0bed-4163-9f79-00f9e55e3d28.jpg,hk_l,3,2322
1726,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/d55d00a5-f161-4b96-a693-63d614dff130.jpg,hk_l,3,2832
1727,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/128dff48-7acb-4242-ab73-c65bca3966f9.jpg,hk_l,3,2522
1728,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/6e13b058-0837-42df-9269-468380407a5d.jpg,hk_l,3,2667
1729,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/ca398e0e-a1f9-495e-adec-5f8384d99dc7.jpg,hk_l,3,2813
1730,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/9f2a5117-4e01-42ca-bcab-11bf9eb73151.jpg,hk_l,3,2999
1731,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/259d7079-1e22-41db-af82-fff30e27a0a9.jpg,hk_l,3,2550
1732,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/a147f781-e045-44a5-8e68-6aa06d11524c.jpg,hk_l,3,2751
1733,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/47faa15c-9299-4c51-86bf-c5783951b3ce.jpg,hk_l,3,2604
1734,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/db5c715d-55ea-4fc3-b1a8-53dcd7f84a38.jpg,hk_l,3,2450
1735,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4109acb6-0667-4cc9-a2f1-8e82b6315f9e.jpg,hk_l,3,2596
1736,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9b6a1100-5986-4e47-9f29-79d4a15e5e14.jpg,hk_l,3,2737
1737,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/47cc2bec-a996-4df3-abb5-c77ae3e67e81.jpg,hk_l,3,2339
1738,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/04270554-062e-4963-9715-cbd877167607.jpg,hk_l,3,2503
1739,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/1706f7ea-635a-451c-8e89-00723237dea4.jpg,hk_l,3,2529
1740,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/7f79e088-e3d5-42ba-82fe-c9a005a94711.jpg,hk_l,3,2688
1741,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/01a00d7e-6497-4e49-98c2-d41a0085650d.jpg,hk_l,3,2929
1742,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/088b60ca-838f-446d-bcdc-62d84b29b60b.jpg,hk_l,3,2509
1743,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/3a8ee05a-c58e-4f77-afae-e7a24e386a91.jpg,hk_l,3,2586
1744,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/8ca364e2-9f60-44fc-861e-7894b91801a1.jpg,hk_l,3,2703
1745,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e773c1a4-44e4-43b2-abdf-829b974847d2.jpg,hk_l,3,2868
1746,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/f7208044-d9a1-4aed-abcb-e742de5086c4.jpg,hk_l,3,2886
1747,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/9d4e1af9-5a9b-4f14-b164-52622ef69c0d.jpg,hk_l,3,2401
1748,labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/69414d93-5164-4d3d-98b7-f8226e85c52e.jpg,hk_l,3,2656
